x,y,t
0,0,0
1,0,5642
2,0,6149
3,0,6179
4,0,6211
5,0,6243
6,0,6275
7,0,6304
8,0,6336
9,0,6369
10,0,6400
11,0,6430
12,0,6461
12,1,8484
11,1,9964
10,1,10307
9,1,10848
9,2,13081
10,2,14117
11,2,14514
12,2,14988
12,3,16715
13,3,17231
13,4,17999
13,5,18853
13,6,19155
13,7,19449
12,7,21644
12,8,22302
12,9,22626
12,10,23164
13,10,23592
13,11,24439
12,11,25630
12,12,27061
13,12,27528
13,13,28257
12,13,29330
11,13,29680
10,13,30198
10,12,31279
11,12,31758
11,11,32134
10,11,33333
9,11,35788
9,10,36795
9,9,37437
10,9,38070
11,9,38474
11,8,39043
11,7,39413
11,6,40067
12,6,40637
12,5,41883
12,4,42242
12,5,44226
11,5,45428
11,4,46017
11,3,46376
10,3,47869
9,3,48375
8,3,48919
8,2,49554
7,2,50405
7,3,51005
6,3,51536
6,2,52110
6,1,53127
5,1,54107
4,1,54482
4,2,55294
3,2,56021
3,1,56549
2,1,58536
1,1,59143
1,2,63747
0,2,64292
0,3,67060
0,4,67567
0,5,67599
0,6,67631
0,7,67660
0,8,67692
0,9,67725
0,10,67756
0,11,67786
0,12,67817
0,13,67850
1,13,68672
0,13,69737
0,12,70653
0,11,71023
1,11,71680
1,10,72335
1,9,72841
1,8,72873
1,7,72906
1,6,72937
1,5,72976
1,4,73556
1,3,74192
1,2,74607
2,2,75132
2,3,75795
2,4,76908
2,5,77283
2,6,78065
3,6,78562
3,7,79258
3,8,79964
3,9,80368
2,9,81510
2,8,81950
2,9,82467
2,10,82782
2,11,83248
2,12,83970
3,12,84373
3,13,84954
4,13,85422
5,13,85899
5,12,87202
5,11,87919
6,11,88535
7,11,89259
7,12,90101
7,13,91077
6,13,91470
7,13,91915
8,13,92225
8,12,92679
9,12,93182
9,11,93559
9,12,94381
9,11,95183
9,12,95696
8,12,97142
8,11,97745
8,10,99204
7,10,99967
6,10,100344
5,10,100705
4,10,101351
3,10,101736
3,11,102608
4,11,103164
4,10,103688
4,9,104124
4,8,104632
4,7,104662
4,6,104698
4,5,104729
3,5,105302
3,4,105822
3,3,106202
4,3,106845
5,3,107355
5,4,108232
5,5,108739
5,6,108773
5,7,108801
5,8,108832
5,9,108862
5,10,108895
5,11,108925
6,11,109645
6,10,110360
6,9,110713
6,8,111012
6,7,111264
7,7,112040
7,8,112743
7,9,113219
8,9,113559
8,8,114065
8,7,114370
9,7,115144
9,8,115594
10,8,115991
10,7,116391
10,6,117474
10,7,118211
10,6,119137
10,7,119592
9,7,120593
9,6,121214
9,5,121858
10,5,122800
10,4,123287
9,4,124358
8,4,124959
7,4,125341
6,4,125814
6,5,126448
7,5,127434
8,5,127995
7,5,128682
7,6,129189
