x,y,t
0,0,0
1,0,988
2,0,2913
3,0,3414
4,0,3494
5,0,3579
6,0,3664
7,0,3746
8,0,3830
9,0,3914
10,0,3996
11,0,4080
12,0,4164
12,1,4654
11,1,5004
10,1,5221
9,1,5351
9,2,7618
8,2,7924
7,2,8116
6,2,8289
6,1,8599
5,1,8879
4,1,9093
3,1,9777
2,1,9992
1,1,10183
1,2,13112
0,2,13539
0,3,15152
1,3,15593
2,3,16004
2,4,16416
2,3,16417
2,2,17318
3,2,17660
4,2,18360
4,3,18928
3,3,20112
3,4,22605
3,5,24538
2,5,24832
1,5,25054
1,4,25498
0,4,25769
0,5,26093
0,6,27291
0,7,27705
0,8,28461
0,9,28688
0,10,29969
0,11,30173
0,12,30364
0,13,30550
1,13,30828
0,13,31324
0,12,31615
0,13,31620
0,12,32136
0,11,32340
1,11,32636
1,10,33734
1,9,33986
1,8,34177
1,7,34328
1,6,34480
2,6,34837
3,6,35041
3,7,35922
3,8,36137
2,8,36450
2,9,36957
2,10,37587
2,11,37778
2,12,37977
3,12,38275
3,13,38625
4,13,38968
5,13,39429
5,12,39754
5,11,40016
4,11,40380
3,11,40643
3,10,40983
3,9,41203
4,9,45087
4,10,45550
5,10,46100
6,10,46347
6,11,46734
7,11,48066
7,12,48485
7,13,48724
6,13,49013
7,13,49436
8,13,49632
8,12,50019
9,12,50497
10,12,51335
10,13,51596
11,13,51878
12,13,52071
13,13,52259
13,12,52526
12,12,53048
11,12,53253
11,11,54101
12,11,54377
13,11,54664
13,10,55015
12,10,55324
12,9,55886
11,9,56220
10,9,56439
9,9,56896
9,10,57345
9,11,57655
10,11,57953
11,11,58174
10,11,58593
9,11,58815
8,11,58989
8,10,59372
7,10,59769
7,9,60130
8,9,60417
7,9,60994
6,9,61193
5,9,61572
5,8,62469
4,8,62801
4,7,63590
5,7,63848
6,7,64302
6,8,64570
7,8,64851
8,8,65177
9,8,65550
10,8,65747
11,8,65913
12,8,66106
12,7,66419
13,7,66684
12,7,67142
11,7,67328
10,7,67583
9,7,67778
8,7,68006
7,7,68228
7,6,69153
7,5,70317
6,5,70812
5,5,71179
4,5,71808
4,6,72176
5,6,72445
5,5,72974
5,4,73195
5,3,73410
6,3,73716
6,4,74023
7,4,74300
7,3,74629
8,3,74933
8,4,75455
8,5,75677
9,5,76006
9,6,76393
10,6,76631
11,6,76836
12,6,77208
13,6,77511
13,5,77857
12,5,78213
11,5,78636
10,5,79055
10,4,79447
9,4,79869
9,3,80206
10,3,80658
10,2,81597
11,2,82582
11,3,83162
11,4,83398
12,4,84019
13,4,85364
13,3,85637
12,3,85924
12,2,86223
