x,y,t
0,0,0
1,0,1050
2,0,1560
3,0,1590
4,0,1619
5,0,1648
6,0,1678
7,0,1710
8,0,1739
9,0,1773
10,0,1800
11,0,1830
12,0,1862
12,1,2100
11,1,2334
10,1,2506
9,1,2656
9,2,3430
8,2,3594
7,2,3762
6,2,3925
6,3,4093
7,3,4325
8,3,4827
9,3,5006
10,3,5163
10,2,5349
11,2,5549
12,2,5744
12,3,6365
11,3,6525
11,4,6743
12,4,7045
13,4,7238
13,3,7395
13,4,7570
13,5,7731
13,6,7919
13,7,8121
12,7,8312
12,6,8465
12,5,8655
11,5,8838
10,5,9027
10,4,9233
9,4,9404
8,4,9581
7,4,9758
6,4,9918
5,4,10090
5,5,10353
6,5,10547
7,5,10701
8,5,10892
9,5,11048
9,6,11244
10,6,11397
11,6,11571
11,7,11775
11,8,11962
12,8,12145
12,9,12361
12,10,12895
13,10,13082
13,11,13277
13,12,13467
13,13,13630
12,13,13804
12,12,13964
12,11,14152
11,11,14325
11,12,14538
11,13,14716
10,13,14927
10,12,15121
10,11,15320
9,11,15491
9,12,15695
8,12,15928
8,13,16078
7,13,16336
6,13,16527
5,13,16718
4,13,16894
3,13,17050
3,12,17225
2,12,17380
2,11,17592
1,11,17763
0,11,17966
0,12,18142
0,13,18330
1,13,18539
0,13,18917
0,12,19108
0,11,19265
0,10,19438
1,10,19765
2,10,19950
3,10,20116
3,11,20289
4,11,20460
5,11,20639
6,11,20802
5,11,21248
5,12,21368
5,11,21621
6,11,21770
7,11,22256
7,12,22416
7,11,22618
8,11,22816
8,10,23036
9,10,23243
9,9,23455
10,9,23616
11,9,23819
10,9,24027
10,8,24185
10,7,24355
9,7,24511
8,7,24696
8,8,25059
9,8,25198
9,9,25392
8,9,25597
7,9,26011
7,8,26183
7,7,26341
7,6,26529
7,7,26715
7,8,26889
7,9,27065
7,10,27229
6,10,27399
5,10,27554
4,10,27732
4,9,27871
5,9,28047
6,9,28242
6,8,28415
6,7,28616
5,7,28819
5,8,28998
4,8,29224
4,7,29380
3,7,29553
3,8,29783
3,9,29985
2,9,30147
1,9,30322
1,8,30958
2,8,31123
1,8,31315
0,8,31485
0,9,31652
0,8,31836
0,7,32020
1,7,32266
1,6,32394
0,6,32606
1,6,32980
2,6,33112
3,6,33301
4,6,33466
5,6,33765
4,6,33945
4,5,34106
3,5,34428
2,5,34585
1,5,34761
0,5,34899
0,4,35058
1,4,35208
2,4,35389
3,4,35552
3,3,35726
4,3,35859
5,3,36034
4,3,36216
4,2,36369
4,1,36598
5,1,36764
6,1,36962
5,1,37086
4,1,37262
3,1,37420
2,1,37568
1,1,37715
1,2,38047
2,2,38246
3,2,38400
2,2,38637
1,2,38788
0,2,38939
0,3,39267
1,3,39385
2,3,39565
