x,y,t
0,0,0
1,0,2705
2,0,3122
3,0,3154
4,0,3188
5,0,3221
6,0,3254
7,0,3287
8,0,3321
9,0,3354
10,0,3388
11,0,3421
12,0,3454
12,1,4331
11,1,4730
10,1,5147
9,1,5179
9,2,7562
10,2,7981
11,2,8398
12,2,8430
12,3,9068
13,3,10732
13,4,11239
13,5,11656
13,6,11688
13,7,11721
12,7,12935
12,8,13673
12,9,14086
12,10,14118
12,11,14152
12,12,14189
13,12,14611
13,13,16219
12,13,16822
13,13,18192
13,12,18737
13,11,19153
13,10,19185
13,11,20731
12,11,21113
11,11,21531
10,11,21562
9,11,21597
8,11,21631
7,11,21664
6,11,21700
5,11,21733
4,11,21766
3,11,21800
2,11,21833
1,11,21871
0,11,21905
0,12,23262
0,13,23610
1,13,24611
0,13,25496
0,12,26155
0,11,26572
0,10,26605
0,9,26638
0,8,26671
0,7,26704
0,6,26738
0,5,26771
0,4,26804
0,3,26839
0,2,26871
1,2,27821
1,1,28308
2,1,28814
3,1,29231
4,1,29263
5,1,29297
6,1,29331
6,2,30753
7,2,31254
8,2,31606
8,3,34385
9,3,36836
9,4,37403
9,5,37820
9,6,37851
9,7,37885
9,8,37918
9,9,37959
9,10,37988
9,11,38018
9,12,38052
10,12,39104
11,12,39378
11,13,40073
10,13,40457
10,12,41754
9,12,42846
8,12,43263
7,12,43295
7,13,45863
8,13,46589
8,12,47374
8,11,47790
8,10,47826
8,9,47855
8,8,47888
8,7,47921
7,7,52542
7,6,54376
7,5,54793
7,4,54827
7,3,54860
7,2,54893
6,2,55538
6,3,57096
5,3,57571
4,3,57987
3,3,58018
2,3,58056
1,3,58089
0,3,58126
1,3,59340
1,4,60742
1,5,61158
1,6,61189
1,7,61222
1,8,61255
1,9,61293
1,10,61321
1,11,61355
2,11,63293
2,12,63691
3,12,64465
3,13,64814
4,13,65593
5,13,65861
6,13,66039
7,13,66431
7,12,68034
7,11,68449
7,10,68485
7,9,68518
7,8,68551
7,7,68584
7,6,68617
7,5,68650
7,4,68684
7,3,68717
8,3,70010
9,3,70426
10,3,70459
11,3,70491
12,3,70525
13,3,70558
12,3,72214
12,4,72811
12,5,73042
12,6,73303
12,5,74263
12,4,74814
12,3,75350
11,3,77936
11,4,79385
11,5,79644
11,6,80062
11,7,80095
11,8,80129
11,9,80163
10,9,81773
10,8,82101
10,7,82519
10,6,82551
10,5,82585
10,4,82619
10,3,82652
10,2,82685
10,3,83732
9,3,84141
8,3,84630
8,4,85037
8,5,85288
7,5,85846
6,5,86809
6,4,87536
5,4,88475
5,5,89324
5,6,90129
5,7,90546
5,8,90579
5,9,90612
5,10,90646
5,11,90679
5,12,90713
5,13,90746
5,12,92619
5,11,93118
6,11,93808
6,10,94102
6,9,94465
6,8,94643
6,7,94974
5,7,96386
4,7,96590
4,8,97703
4,9,98266
4,10,98502
3,10,99093
2,10,99547
2,9,99864
2,8,100127
2,9,100775
2,8,101815
3,8,102309
3,9,103119
3,8,104346
3,7,104619
3,6,104799
3,5,105032
3,4,105315
3,3,105762
3,2,106327
2,2,106766
3,2,107586
4,2,108125
3,2,109436
2,2,109692
2,3,110509
2,4,110920
2,5,111127
2,6,111342
3,6,111964
4,6,112270
4,7,112693
4,6,113498
4,5,113744
