x,y,t
0,0,0
1,0,2185
2,0,2693
3,0,2723
4,0,2753
5,0,2785
6,0,2816
7,0,2863
8,0,2896
9,0,2925
10,0,2956
11,0,2987
12,0,3432
12,1,3704
12,2,4048
12,3,4400
13,3,4601
13,4,4880
13,5,5381
13,6,5728
13,7,5896
12,7,6737
12,8,7096
12,9,7239
12,10,7672
13,10,7912
13,11,8232
13,12,8416
13,13,8575
12,13,8823
11,13,9040
10,13,9208
10,12,9688
9,12,9880
8,12,10129
8,13,10568
7,13,10896
6,13,11048
5,13,11240
4,13,11424
3,13,11648
3,12,11960
2,12,12529
2,11,13048
1,11,13200
0,11,13424
0,12,13823
0,13,14016
1,13,14289
0,13,14552
0,12,14928
0,11,15417
0,10,15924
0,9,15954
0,8,15985
0,7,16015
0,6,16062
0,5,16094
0,4,16124
0,3,16156
0,2,16186
1,2,16712
1,1,17072
2,1,17424
3,1,17608
4,1,17784
5,1,17952
6,1,18128
6,2,18448
7,2,18728
8,2,18928
9,2,19160
9,1,19632
10,1,19897
11,1,20201
11,2,21168
11,3,21368
11,4,22392
12,4,22728
12,5,23176
12,6,23640
11,6,24320
11,7,24616
11,8,24784
11,9,25096
12,9,26632
12,10,26912
12,11,27320
12,12,27760
11,12,28457
11,11,28617
10,11,28880
9,11,29224
8,11,30767
8,12,36208
7,12,36368
7,11,36735
6,11,36952
5,11,37384
4,11,37736
3,11,38784
3,10,42073
2,10,42256
1,10,42513
1,9,42823
1,8,43329
1,7,43359
1,6,43391
1,5,43672
1,4,43896
1,3,44576
1,2,45296
2,2,45528
3,2,45744
4,2,46160
3,2,50263
2,2,50432
2,3,50672
3,3,51240
4,3,51448
5,3,51623
6,3,51816
7,3,51992
8,3,52184
9,3,52617
9,2,54096
10,2,54288
10,3,54872
10,4,55072
10,5,55344
11,5,55752
10,5,56296
10,6,56504
10,7,56680
10,8,56872
10,9,57080
9,9,57448
9,10,57712
8,10,58064
7,10,58288
6,10,58472
5,10,59016
5,11,59240
5,12,59416
5,11,59736
5,10,59912
4,10,60136
3,10,60736
2,10,60975
2,9,61247
2,8,61487
3,8,61767
3,7,62048
3,6,62432
2,6,62688
2,5,62960
2,4,63272
3,4,63575
3,5,63992
4,5,64344
5,5,64712
5,4,65072
6,4,65343
7,4,65600
8,4,65831
9,4,66071
9,5,66312
9,6,66520
9,7,66728
9,8,66992
9,9,68216
8,9,68343
7,9,68536
6,9,68704
5,9,68879
4,9,69088
3,9,69504
4,9,69872
4,8,70103
4,7,70336
4,6,70808
5,6,71080
5,5,71488
6,5,71663
7,5,72296
8,5,72665
7,5,73023
7,6,73216
7,7,73944
8,7,74176
8,8,74456
7,8,74696
6,8,74944
5,8,76743
5,7,76952
6,7,77168
