x,y,t
0,0,0
1,0,8611
1,1,8873
2,1,9090
2,0,9275
3,0,9476
3,1,9683
4,1,9974
4,0,10172
5,0,10405
5,1,10651
6,1,10879
6,0,11074
7,0,11475
8,0,11683
9,0,17407
9,1,19150
10,1,19520
10,0,25043
11,0,26510
12,0,26758
12,1,27045
11,1,27407
11,2,27746
12,2,28198
12,3,29589
13,3,29784
13,4,31252
12,4,31534
12,5,31894
13,5,32436
13,6,33011
13,7,34215
12,7,35482
12,6,35694
11,6,38199
11,7,38625
11,8,41500
12,8,41748
12,9,42716
12,10,43199
13,10,43418
13,11,43821
12,11,44264
12,12,44459
13,12,44714
13,13,44915
12,13,45188
11,13,46658
10,13,46927
10,12,47134
11,12,47382
11,11,47558
10,11,48386
9,11,51669
9,12,52993
8,12,53802
8,11,54281
7,11,55704
7,12,59162
7,13,60674
8,13,60998
7,13,61164
6,13,71197
5,13,79028
4,13,80756
3,13,81241
3,12,81504
2,12,81734
2,11,81919
3,11,83380
4,11,83746
5,11,84489
5,12,84703
5,11,84954
6,11,85162
6,10,86006
7,10,86267
8,10,86476
9,10,86813
9,9,87492
10,9,88205
11,9,88744
10,9,88930
10,8,89288
10,7,89464
10,6,89787
10,5,91374
11,5,91610
11,4,91809
11,3,93075
10,3,98599
10,2,99744
9,2,100204
8,2,100461
7,2,100611
6,2,100777
6,3,102934
5,3,103273
4,3,103464
4,2,103769
3,2,104046
2,2,104551
1,2,104583
0,2,104615
0,3,105025
1,3,105301
2,3,105506
3,3,105662
3,4,106092
2,4,106395
1,4,106560
0,4,106718
0,5,107069
1,5,107448
2,5,107621
3,5,107804
4,5,108461
5,5,108641
5,4,109386
6,4,109638
6,5,109926
7,5,110355
7,4,110662
7,3,110842
8,3,111257
9,3,112922
9,4,113542
10,4,113709
9,4,114000
8,4,114331
8,5,114522
9,5,114766
9,6,114946
9,7,115396
8,7,116480
7,7,116707
7,6,117297
7,7,117485
6,7,117873
5,7,119288
5,6,119919
4,6,120135
4,7,120356
3,7,120552
3,6,120719
2,6,121062
1,6,121230
0,6,121381
0,7,123431
1,7,123595
1,8,124001
0,8,124527
0,9,124735
1,9,125203
2,9,125358
2,8,125608
3,8,126841
4,8,127000
5,8,127164
6,8,127323
7,8,127491
8,8,127666
9,8,128025
8,8,128547
8,9,128679
7,9,128918
6,9,129086
5,9,129452
5,10,130462
4,10,130665
4,9,130837
3,9,131104
3,10,131281
2,10,131454
1,10,132220
0,10,133624
0,11,133946
1,11,134095
0,11,134270
0,12,134533
0,13,134762
1,13,134966
