x,y,t
0,0,0
1,0,4944
1,1,5309
2,1,5642
2,0,5958
3,0,6590
3,1,7156
4,1,8271
4,0,8674
5,0,9419
5,1,9918
6,1,10334
6,0,10667
7,0,11066
8,0,11366
9,0,12730
9,1,13046
10,1,13430
10,0,13828
11,0,14695
12,0,16674
12,1,17456
11,1,17805
11,2,18157
12,2,18621
12,3,19436
13,3,19818
13,4,20814
12,4,21217
11,4,21632
11,3,22282
10,3,22865
10,4,23280
10,3,24325
10,2,24527
9,2,25226
9,3,25676
9,4,26308
8,4,26825
8,3,27390
8,2,27722
7,2,28089
7,3,28455
7,4,28804
6,4,29453
6,3,29936
6,2,30285
6,3,30785
5,3,31151
5,4,32216
5,3,32564
4,3,32948
4,2,33364
3,2,35078
2,2,35311
1,2,35562
0,2,35960
0,3,36527
1,3,36876
2,3,37142
3,3,37424
3,4,38074
2,4,38439
1,4,38690
0,4,38922
0,5,39307
1,5,40283
2,5,40485
3,5,40686
4,5,40869
5,5,41069
6,5,41251
7,5,41468
7,6,42017
7,5,42350
8,5,43697
9,5,43898
10,5,44081
11,5,44297
12,5,44496
13,5,44697
13,6,45462
12,6,45811
11,6,46011
10,6,46210
9,6,46644
9,7,48241
10,7,48524
11,7,48724
12,7,49774
13,7,50122
12,7,50605
12,8,50855
12,9,53919
12,10,54431
13,10,55496
13,11,55831
13,12,56064
13,13,56315
12,13,56894
12,12,57226
12,11,57527
11,11,58293
11,12,58659
11,13,59044
10,13,59474
10,12,59839
10,11,60272
9,11,61787
9,12,62104
8,12,63301
8,13,63803
7,13,64515
7,12,64865
7,13,65317
6,13,65730
5,13,66096
5,12,66545
5,13,66913
4,13,67294
3,13,67611
3,12,68343
2,12,68792
2,11,69242
1,11,69724
0,11,70024
0,12,70690
0,13,70922
1,13,71322
0,13,71971
0,12,72519
0,11,73302
0,10,73718
1,10,74384
2,10,74666
3,10,74999
3,11,75399
4,11,76763
5,11,77046
6,11,77363
7,11,77661
8,11,78077
8,10,78410
9,10,79525
9,9,79925
10,9,80342
11,9,80706
11,8,81289
10,8,81688
9,8,82071
8,8,82471
8,9,82903
7,9,83336
7,10,83719
6,10,84102
5,10,84467
4,10,84867
4,9,85350
3,9,85667
2,9,85915
1,9,86298
0,9,86715
0,8,87446
0,7,87779
0,6,88195
1,6,88595
2,6,88961
1,6,89477
1,7,89809
1,8,90342
2,8,90724
3,8,91075
3,7,91989
3,6,92305
4,6,92721
4,7,93870
4,8,94252
5,8,95317
5,9,95651
6,9,95999
6,8,96567
7,8,96964
7,7,98063
8,7,98379
7,7,98928
6,7,99244
5,7,99627
5,6,100009
