x,y,t
0,0,0
1,0,1134
2,0,1635
3,0,1711
4,0,1800
5,0,1877
6,0,1966
7,0,2050
8,0,2133
9,0,2216
10,0,2293
11,0,2377
12,0,2460
12,1,2801
12,2,3025
12,3,3294
13,3,3601
13,4,3888
13,5,4078
13,6,4256
13,7,4472
12,7,5251
12,8,5383
12,9,5616
12,10,5792
13,10,6132
13,11,6394
13,12,6627
13,13,6831
12,13,7243
11,13,7440
10,13,7658
10,12,7963
11,12,8251
12,12,8725
12,11,8924
11,11,9268
10,11,9476
9,11,9792
9,12,10713
8,12,11174
8,13,14252
7,13,17324
6,13,17543
5,13,17745
4,13,17969
3,13,18342
3,12,18697
2,12,19108
2,11,19492
1,11,19793
0,11,20014
0,12,20408
0,13,20623
1,13,20870
0,13,21168
0,12,21375
0,11,21608
0,10,21812
1,10,22226
2,10,22467
3,10,22657
3,11,23161
4,11,23354
5,11,23533
5,12,23958
5,11,24156
6,11,24459
7,11,24643
7,12,25079
7,11,25280
8,11,25527
8,10,25894
9,10,26258
9,9,26646
10,9,26935
11,9,27156
11,8,27525
11,7,27725
11,6,27923
12,6,28167
12,5,28389
12,4,28624
11,4,29185
11,3,29362
11,2,29579
11,1,29776
10,1,30077
9,1,30945
9,2,31173
8,2,31535
7,2,31741
6,2,31959
6,1,32360
5,1,32652
4,1,32875
3,1,33067
2,1,33245
1,1,33682
1,2,33943
0,2,34144
0,3,34572
0,4,35164
0,5,35341
0,6,35495
0,7,35677
0,8,35824
0,9,36000
1,9,36319
2,9,36466
3,9,36607
4,9,36757
4,10,37131
5,10,37357
6,10,37541
7,10,37919
7,9,38107
8,9,38372
8,8,38644
9,8,38925
10,8,39173
11,8,39363
11,7,39878
10,7,40083
10,6,40476
10,5,40700
11,5,40936
10,5,41285
10,4,41410
10,3,41628
10,2,42042
10,3,42562
9,3,42693
8,3,42890
7,3,43062
6,3,43200
5,3,43344
4,3,43496
4,2,43991
3,2,44179
2,2,44374
2,3,44857
1,3,45058
1,4,45476
1,5,45695
1,6,45873
1,7,46074
1,8,46502
2,8,46707
3,8,46875
4,8,47043
5,8,47214
6,8,47429
6,9,48202
5,9,48359
5,8,48597
6,8,48855
7,8,49039
7,7,49509
8,7,49724
9,7,49910
10,7,50167
9,7,50683
9,6,50806
9,5,50989
9,4,51177
8,4,51625
7,4,51790
6,4,51963
5,4,52129
5,5,52425
4,5,52662
3,5,52842
2,5,53024
2,4,53562
3,4,53807
3,3,54002
3,4,54209
3,5,54425
3,6,54623
2,6,54840
3,6,55362
3,7,55440
4,7,55707
5,7,55914
6,7,56509
5,7,56650
5,6,56756
4,6,57202
4,5,57549
5,5,57762
6,5,57945
7,5,58141
7,6,58809
7,5,59012
8,5,59425
