x,y,t
0,0,0
1,0,1577
2,0,2087
3,0,2119
4,0,2149
5,0,2181
6,0,2212
7,0,2244
8,0,2275
9,0,2306
10,0,2337
11,0,2370
12,0,2400
12,1,2786
12,2,3476
12,3,3877
13,3,4187
13,4,4390
13,5,4898
13,6,4927
13,7,5373
12,7,5709
12,8,5891
12,9,6403
12,10,6431
12,11,6461
12,12,6496
13,12,6827
13,11,8022
13,10,8570
13,11,8811
13,12,9321
13,13,9353
12,13,9566
11,13,10215
10,13,10596
10,12,10935
11,12,11250
11,11,11498
10,11,11745
9,11,12069
9,12,12385
8,12,12694
8,13,12973
7,13,13256
6,13,13454
5,13,13684
4,13,13825
3,13,13978
3,12,14566
2,12,14887
2,11,16185
1,11,16514
0,11,16754
0,12,17041
0,13,17503
1,13,17793
0,13,18444
0,12,18719
0,11,18917
0,10,19089
1,10,19435
2,10,20057
3,10,20296
3,11,20961
4,11,21250
5,11,21518
5,12,21792
5,11,22177
6,11,22481
7,11,22729
7,12,23060
7,11,23334
8,11,23679
8,10,23983
7,10,24285
6,10,24794
5,10,24822
4,10,24856
5,10,25285
6,10,25792
7,10,25822
8,10,25852
9,10,25884
9,9,26536
10,9,26942
11,9,27305
10,9,27537
9,9,28045
8,9,28075
7,9,28106
6,9,28137
5,9,28170
4,9,28198
3,9,28230
2,9,28261
1,9,28292
0,9,28326
0,8,28523
1,8,28827
2,8,29340
3,8,29365
4,8,29398
5,8,29430
6,8,29460
7,8,29489
8,8,29520
9,8,29752
10,8,30002
11,8,30454
11,7,30813
10,7,31063
9,7,31572
8,7,31602
7,7,31632
6,7,31663
5,7,31693
4,7,31723
3,7,31753
3,6,31963
2,6,32190
1,6,32454
0,6,32804
0,7,33030
1,7,33324
1,6,33522
0,6,33871
1,6,34665
2,6,35171
3,6,35203
4,6,35233
5,6,35264
5,5,35524
6,5,35741
7,5,36245
7,6,36444
7,5,36760
8,5,37174
9,5,37540
9,6,37875
10,6,38124
11,6,38408
12,6,38609
12,5,38968
11,5,40240
10,5,40437
10,4,40969
11,4,41159
12,4,41514
11,4,41824
10,4,42068
9,4,42575
8,4,42604
7,4,42635
6,4,42665
5,4,42695
5,3,43041
4,3,43211
3,3,43718
2,3,43750
1,3,43779
0,3,43811
0,4,44121
1,4,44412
2,4,44611
3,4,44837
2,4,45099
1,4,45408
0,4,45763
1,4,46057
1,5,46275
0,5,46707
1,5,46951
2,5,47460
3,5,47489
4,5,47519
3,5,47980
3,4,48295
3,3,48803
3,2,48833
3,1,48864
3,0,48895
2,0,49067
2,1,49621
1,1,49988
1,2,50261
0,2,50476
1,2,50784
2,2,51294
3,2,51325
4,2,51483
4,1,51825
5,1,52077
6,1,52449
6,2,52791
6,3,53150
7,3,53417
8,3,53925
9,3,53957
10,3,53986
11,3,54017
12,3,54047
12,2,54260
11,2,54559
11,1,54844
10,1,55147
9,1,55494
9,2,55688
10,2,56063
9,2,56339
8,2,57002
7,2,57404
