x,y,t
0,0,0
1,0,31155
2,0,32268
3,0,32622
4,0,32839
5,0,33056
6,0,33273
7,0,33487
8,0,33756
9,0,34022
10,0,34322
11,0,34739
12,0,35190
12,1,36907
11,1,38357
10,1,38673
9,1,39207
9,2,41208
8,2,43141
7,2,43541
6,2,43974
6,1,44688
5,1,45708
4,1,45958
3,1,46159
2,1,46408
1,1,46725
1,2,60095
0,2,76163
0,3,77130
1,3,77930
2,3,79547
2,2,80311
3,2,81697
3,3,82214
4,3,82964
4,2,84218
4,3,84765
5,3,85965
6,3,86314
7,3,86615
8,3,86898
9,3,87415
10,3,88246
10,2,89099
11,2,90065
11,3,90599
12,3,92566
12,2,93783
12,3,94566
13,3,95216
13,4,96667
12,4,103151
11,4,103368
10,4,103585
9,4,103768
8,4,104001
7,4,104251
6,4,104618
5,4,105151
5,5,105918
4,5,106418
3,5,106985
3,4,107717
2,4,108819
2,5,113436
1,5,114499
1,4,114936
0,4,115687
0,5,116336
0,6,116919
1,6,118571
2,6,119003
3,6,119320
4,6,119687
5,6,120170
5,7,121152
6,7,122604
7,7,123154
7,6,123939
7,5,124668
6,5,125472
7,5,126137
8,5,126489
9,5,128022
10,5,128471
11,5,128839
12,5,129188
13,5,129656
13,6,130355
12,6,131201
11,6,131622
10,6,131889
9,6,132205
9,7,139057
8,7,139990
8,8,157077
9,8,158060
10,8,158660
10,7,160294
11,7,161258
12,7,161644
13,7,162144
12,7,163293
12,8,163711
11,8,164593
11,9,166729
12,9,167791
12,10,168645
13,10,169213
13,11,169963
13,12,170263
13,13,170663
12,13,171529
12,12,172278
12,11,172762
11,11,173529
11,12,174097
11,13,175480
10,13,176163
10,12,176713
10,11,177230
9,11,185115
9,12,188614
8,12,189732
8,13,190699
7,13,192099
6,13,209235
5,13,209602
4,13,209885
3,13,211670
3,12,212569
2,12,213486
2,11,215220
3,11,216451
4,11,216786
5,11,217036
6,11,217437
7,11,218288
7,12,219454
7,11,219970
8,11,220570
8,10,221653
9,10,222517
9,9,224188
10,9,224605
9,9,225738
8,9,226255
7,9,227905
7,8,229956
6,8,230705
5,8,230989
4,8,231206
3,8,231505
4,8,233654
4,7,233989
3,7,235123
3,8,236540
2,8,237219
1,8,237790
1,7,238752
0,7,239224
0,8,240286
0,9,242374
1,9,245128
2,9,245358
3,9,245608
4,9,245841
5,9,246108
6,9,246725
6,10,247225
7,10,247792
6,10,248275
5,10,248675
4,10,248923
3,10,249174
2,10,249390
1,10,249691
0,10,250275
0,11,254576
1,11,255344
0,11,256560
0,12,257910
0,13,258293
1,13,258760
0,13,264078
0,12,265561
0,11,266478
1,11,267028
2,11,267245
3,11,267462
4,11,267712
5,11,268012
5,12,268579
