x,y,t
0,0,0
1,0,4503
2,0,5688
3,0,5863
4,0,6024
5,0,6181
6,0,6321
7,0,6499
8,0,6687
9,0,6846
10,0,7007
11,0,7172
12,0,7343
12,1,8413
11,1,9000
10,1,9500
9,1,9801
9,2,12999
8,2,14016
7,2,14860
6,2,15870
6,1,17235
5,1,18143
4,1,18840
3,1,19497
2,1,20104
1,1,20816
1,2,21456
0,2,21964
0,3,23548
0,4,24477
0,5,24694
0,6,24875
0,7,25061
0,8,25246
0,9,25443
0,10,25626
0,11,25819
0,12,25995
0,13,26179
1,13,27475
0,13,28208
0,12,28935
0,11,29548
1,11,30414
1,10,31025
1,9,31233
1,8,31443
1,7,31676
1,6,31900
1,5,32117
1,4,32350
2,4,32843
1,4,34370
1,3,35329
2,3,36375
2,2,37004
3,2,38159
4,2,38861
4,3,40223
3,3,41226
3,4,42338
3,5,43368
2,5,44070
2,6,45220
3,6,45916
3,7,46879
3,8,48664
2,8,49336
2,9,50402
2,10,51205
2,11,51937
2,12,52640
3,12,53753
3,13,54572
4,13,55547
5,13,56016
5,12,57207
5,11,57997
4,11,58621
3,11,59229
3,10,59855
3,9,60697
4,9,64033
4,8,64659
4,7,65682
4,6,66465
4,5,67899
5,5,68788
5,4,69627
5,3,70482
6,3,71421
7,3,72081
8,3,72492
9,3,73365
10,3,73945
11,3,74128
12,3,74305
13,3,74641
12,3,76315
12,2,76864
11,2,78716
10,2,79339
10,3,80779
10,4,82057
9,4,82979
8,4,84198
7,4,85218
6,4,86058
6,5,86739
7,5,88400
8,5,89099
9,5,89778
10,5,90385
11,5,91018
11,4,92363
12,4,92974
13,4,94235
13,5,95139
12,5,96110
12,6,97371
13,6,98641
13,7,99296
12,7,100816
12,8,101605
12,9,102863
12,10,104146
13,10,104938
13,11,106089
13,12,106885
13,13,107873
12,13,109110
12,12,110010
12,11,110876
11,11,111515
11,12,112280
11,13,112963
10,13,113789
10,12,114472
10,11,115126
9,11,116188
9,12,116890
8,12,117756
8,13,118295
7,13,119051
6,13,120845
7,13,121670
7,12,122233
7,11,123213
6,11,123879
6,10,124934
5,10,125905
4,10,126745
4,9,127490
5,9,128769
5,8,129481
5,7,131074
5,6,131794
5,7,132657
6,7,133471
7,7,134273
7,6,135193
7,7,136214
7,8,137048
7,9,137995
6,9,139073
6,8,139684
6,9,141926
6,10,142672
7,10,144846
8,10,145567
8,11,146880
8,10,147753
8,9,148756
8,8,149579
8,7,150314
9,7,151650
9,6,152536
10,6,153522
11,6,154160
11,7,155303
11,8,156152
11,9,157376
10,9,158435
10,8,159207
11,8,160470
11,7,161900
10,7,162384
9,7,164224
9,8,164945
9,9,165791
9,10,166514
