x,y,t
0,0,0
1,0,43214
1,1,44201
1,2,46720
0,2,47680
0,3,51178
1,3,60735
1,4,62034
0,4,64070
0,5,65394
1,5,66264
1,6,67534
0,6,68403
0,7,69424
1,7,70367
1,8,71358
0,8,72225
0,9,73068
1,9,75201
1,10,76115
0,10,77634
0,11,78567
1,11,79450
0,11,83518
0,12,84617
0,13,85333
1,13,86551
0,13,87635
0,12,88449
0,11,89046
1,11,90172
2,11,91018
2,12,92007
3,12,92847
3,13,93397
4,13,94417
5,13,95234
6,13,95867
7,13,96465
8,13,97162
8,12,98918
9,12,102134
10,12,102714
11,12,103766
12,12,104466
13,12,108100
13,13,109042
12,13,109916
11,13,111017
10,13,112990
10,12,113943
10,11,115351
9,11,118685
10,11,123355
11,11,123967
12,11,124563
13,11,125113
13,10,125799
12,10,126770
12,9,127759
11,9,128765
10,9,129481
9,9,130232
9,10,131083
8,10,133066
8,11,133676
7,11,135132
7,12,135867
7,11,137750
6,11,138599
5,11,140602
5,12,141229
5,11,142268
4,11,142847
3,11,143547
3,10,145134
2,10,146066
2,9,146964
2,8,147830
3,8,149536
3,7,151950
3,6,155049
2,6,156370
2,5,158253
2,4,158825
2,3,159932
2,2,161033
2,1,162048
2,0,162865
3,0,163733
3,1,164381
3,2,164930
3,3,165511
3,4,166196
3,5,167380
4,5,169417
5,5,171420
5,4,172263
5,3,173314
4,3,174185
4,2,175097
4,1,175812
4,0,176663
5,0,177535
5,1,178317
6,1,178829
6,0,179665
7,0,180264
8,0,181067
9,0,181563
10,0,182027
11,0,182512
12,0,183045
12,1,183867
12,2,184646
12,3,191413
13,3,192078
13,4,193384
13,5,193975
13,6,194800
13,7,195666
12,7,196707
12,8,197715
11,8,198884
10,8,203762
9,8,204395
8,8,204994
8,9,205628
7,9,211101
7,10,211899
6,10,212711
5,10,213865
4,10,214890
4,9,215826
3,9,216934
4,9,218633
5,9,221584
6,9,222766
6,8,223960
5,8,226315
4,8,227289
4,7,228096
4,6,228898
5,6,229889
5,7,230873
6,7,231881
7,7,237649
7,8,238533
7,7,239599
7,6,240699
7,5,241704
6,5,243014
6,4,243810
6,3,244515
6,2,245111
7,2,246130
8,2,247016
9,2,247865
9,1,248564
10,1,249297
11,1,249949
11,2,250830
10,2,251359
10,3,255016
9,3,255895
8,3,256746
7,3,257429
7,4,258441
8,4,259193
8,5,261019
9,5,263570
9,4,265470
10,4,266529
10,3,267674
11,3,268878
11,4,270366
12,4,271365
12,5,272531
11,5,279824
10,5,281097
10,6,283433
9,6,284613
9,7,286031
8,7,287116
9,7,288329
10,7,289666
11,7,290713
11,6,291547
12,6,292582
