x,y,t
0,0,0
1,0,10430
2,0,11502
3,0,12160
4,0,12394
5,0,12537
6,0,12928
7,0,13279
8,0,13645
9,0,13995
10,0,14345
11,0,14746
12,0,15144
12,1,17163
11,1,17766
10,1,18015
9,1,18250
9,2,18817
10,2,19416
11,2,20618
12,2,21017
12,3,21482
13,3,22552
13,4,23670
13,5,24036
13,6,24387
13,7,24897
12,7,25672
12,8,27990
12,9,28372
12,10,28817
13,10,29174
13,11,29859
13,12,30343
13,13,31009
12,13,31759
12,12,32110
12,11,32509
11,11,33044
11,12,33458
11,13,33794
10,13,34293
10,12,34627
10,11,36579
9,11,37113
9,12,37668
8,12,38364
8,13,38882
7,13,39867
7,12,42884
7,11,44220
8,11,46531
8,10,47679
9,10,49084
9,9,49802
10,9,50990
11,9,51390
11,8,51890
11,7,52324
11,6,52724
12,6,53774
12,5,54219
12,4,54612
11,4,57979
11,5,58314
11,4,58709
11,3,59045
10,3,59714
9,3,60029
9,4,60880
10,4,62118
10,5,62486
9,5,62926
9,6,63367
10,6,64383
10,7,64845
9,7,65367
9,8,65735
10,8,67418
9,8,67836
8,8,68719
8,9,69132
7,9,70537
7,8,70921
7,9,72021
7,10,72432
6,10,72822
6,9,73236
6,8,73640
6,7,74024
7,7,75713
8,7,76075
7,7,77043
7,6,77344
7,5,77743
8,5,79126
8,4,79613
7,4,80595
7,3,81006
8,3,82597
8,2,83182
7,2,83646
6,2,84548
6,1,84978
5,1,85430
4,1,85823
3,1,85959
2,1,86160
1,1,86598
1,2,364287
0,2,364815
0,3,365975
1,3,366366
2,3,367901
2,2,368365
3,2,368985
4,2,369394
4,3,370670
5,3,371620
6,3,372814
6,4,374289
5,4,374671
5,5,375174
6,5,377358
5,5,378708
4,5,379209
3,5,381227
3,4,381811
3,3,382195
2,3,382590
2,4,383092
1,4,383610
0,4,384042
0,5,384446
1,5,384845
2,5,385247
2,6,385709
1,6,386142
0,6,386595
0,7,387235
1,7,388137
1,8,388516
0,8,388951
0,9,389436
1,9,389878
2,9,391185
2,8,391670
3,8,392488
3,7,393023
3,6,393387
4,6,394659
5,6,395055
5,7,395557
4,7,395966
4,8,396358
5,8,397383
6,8,397872
6,9,398641
5,9,399141
4,9,399475
3,9,399775
3,10,400313
4,10,400726
5,10,401126
6,10,402041
6,11,402344
5,11,402845
4,11,404146
3,11,404588
2,11,405197
2,10,405828
1,10,406147
0,10,406649
0,11,407282
1,11,407632
0,11,408441
0,12,408819
0,13,410470
1,13,410879
0,13,411286
0,12,411758
0,11,412070
1,11,412889
2,11,413254
2,12,413670
3,12,414563
3,13,416425
4,13,417206
5,13,417588
5,12,417941
5,13,418312
6,13,418639
