x,y,t
0,0,0
1,0,3252
2,0,3753
3,0,3835
4,0,3919
5,0,4002
6,0,4086
7,0,4170
8,0,4253
9,0,4337
10,0,4421
11,0,4504
12,0,4587
12,1,5111
11,1,5486
10,1,5890
9,1,6279
9,2,9238
8,2,9490
7,2,9994
6,2,10075
6,1,10841
5,1,11382
4,1,11881
3,1,11963
2,1,12047
1,1,12131
1,2,12731
0,2,12923
0,3,17711
0,4,18212
0,5,18295
0,6,18377
0,7,18460
0,8,18545
0,9,18629
0,10,18713
0,11,18796
0,12,18880
0,13,18964
1,13,19752
0,13,20831
0,12,21296
0,11,21762
1,11,22196
1,10,25181
1,9,25682
1,8,25764
1,7,25847
1,6,25931
1,5,26015
1,4,26099
1,3,26182
1,2,26273
1,1,26349
1,2,28031
2,2,28330
3,2,28831
4,2,28913
4,3,29652
3,3,30554
2,3,30729
2,4,31722
2,5,32223
2,6,32306
3,6,39731
3,7,41321
3,8,41822
3,9,41903
3,10,41987
3,11,42071
3,12,42155
3,13,42239
4,13,43482
5,13,43982
6,13,44064
7,13,44147
8,13,44231
8,12,48372
7,12,48928
8,12,49241
9,12,49741
10,12,49823
11,12,49909
12,12,49992
13,12,50075
13,13,50667
12,13,50951
11,13,51452
10,13,51534
10,12,52078
10,11,52577
11,11,53023
12,11,53525
13,11,53605
13,10,53981
12,10,54402
12,9,54972
12,8,55472
12,7,55553
12,6,55931
12,5,56434
12,4,56515
12,3,56739
12,2,57025
11,2,57790
10,2,58292
9,2,58376
8,2,58458
7,2,58542
6,2,58630
6,3,59429
6,4,59923
6,5,60625
5,5,64512
4,5,64826
3,5,65382
3,4,66161
3,5,66702
4,5,68309
5,5,68812
6,5,68892
7,5,68975
8,5,69059
9,5,69142
10,5,69225
11,5,69311
12,5,69394
13,5,69475
13,4,70196
13,3,70698
13,4,70975
13,5,71478
13,6,71560
13,7,71642
12,7,72686
11,7,73187
10,7,73268
9,7,73351
8,7,73435
7,7,73518
6,7,73601
5,7,73684
4,7,73768
3,7,73851
4,7,75179
4,8,77487
4,9,77985
4,10,78068
4,11,78151
5,11,80292
5,12,80668
5,11,81162
5,10,81662
5,9,81744
5,8,81827
5,7,81911
5,6,81995
5,5,82078
5,4,82162
5,3,82606
6,3,83472
7,3,83972
8,3,84054
9,3,84137
10,3,84565
11,3,85378
11,4,85810
10,4,86261
9,4,86507
8,4,86634
7,4,86813
7,5,87731
7,6,88233
7,7,88313
7,8,88397
7,9,89054
7,10,89381
7,11,89696
6,11,90402
6,10,90730
6,9,91001
6,8,91528
7,8,91929
8,8,92244
9,8,92817
10,8,93328
11,8,94137
11,9,94677
10,9,95413
9,9,95727
8,9,96775
8,10,97135
8,11,97782
9,11,98050
9,10,98397
9,11,99013
9,10,99028
9,9,99553
9,8,99850
9,7,100044
9,6,100240
9,5,100420
10,5,101276
10,6,101741
11,6,102162
11,7,104502
10,7,104785
9,7,105288
8,7,105370
7,7,105454
6,7,105538
5,7,105622
4,7,105880
3,7,106164
4,7,107682
4,6,108028
4,7,108553
4,8,109333
3,8,109570
2,8,109962
2,9,110547
2,10,111049
2,11,111130
2,12,111214
