x,y,t
0,0,0
1,0,4306
2,0,4469
3,0,4636
4,0,4787
5,0,4954
6,0,5104
7,0,5268
8,0,5437
9,0,5588
10,0,5753
11,0,5904
12,0,6404
12,1,7089
11,1,7354
10,1,7537
9,1,7721
9,2,8855
8,2,9154
7,2,9321
6,2,9470
6,3,9939
5,3,10221
5,4,10606
5,5,10755
6,5,11238
6,4,11655
7,4,12484
7,3,15408
8,3,15838
9,3,16521
10,3,17056
10,2,17306
11,2,17672
12,2,17888
12,3,18539
13,3,18822
13,4,19306
12,4,19672
11,4,19922
11,3,20305
11,4,20790
10,4,21089
9,4,21273
8,4,21637
8,5,22022
7,5,22388
7,6,22804
7,7,23305
8,7,24523
9,7,24723
9,6,25257
9,5,25423
10,5,25788
11,5,26139
12,5,26304
13,5,26490
13,6,27023
12,6,27987
12,7,28957
13,7,29523
12,7,29890
11,7,30074
11,6,30691
10,6,30924
10,7,31558
10,8,32258
10,9,34559
11,9,35495
11,8,35710
12,8,36025
12,9,36544
12,10,36941
13,10,37842
13,11,38178
12,11,38675
12,12,39058
13,12,39576
13,13,40113
12,13,40473
11,13,40792
11,12,41526
11,11,41709
10,11,42176
10,12,42793
10,13,42909
10,12,43459
9,12,43709
9,11,44259
9,10,44442
9,9,44609
9,8,44960
8,8,46010
8,9,46391
8,10,46543
8,11,46691
8,12,46910
8,13,47008
7,13,47662
7,12,48311
7,11,48459
7,10,48644
7,9,48843
7,8,49093
6,8,49543
6,7,49912
5,7,51527
5,8,51943
5,9,52528
6,9,52844
6,10,53461
5,10,53812
5,11,54377
6,11,55112
5,11,55695
5,12,56027
5,13,56461
6,13,56795
5,13,57061
4,13,57311
3,13,57562
3,12,57930
2,12,58213
2,11,59191
1,11,59513
1,10,60796
2,10,61212
3,10,61644
3,11,62162
4,11,62512
4,10,62929
4,9,65582
4,8,65780
4,7,65964
4,6,66361
5,6,66645
4,6,67146
4,5,67417
3,5,68533
3,4,69250
3,3,69665
4,3,70230
4,2,71278
4,1,71851
5,1,72247
6,1,72417
5,1,72829
4,1,72998
3,1,73164
3,2,73681
2,2,74062
2,1,74366
1,1,74813
1,2,75315
0,2,75681
0,3,76281
1,3,76564
2,3,77131
2,4,77465
1,4,77782
0,4,78163
0,5,78580
1,5,78980
2,5,79248
2,6,79646
3,6,80398
3,7,80732
3,8,80949
3,9,81899
2,9,82119
2,8,82436
1,8,83783
1,7,84085
1,6,84450
0,6,84950
0,7,85483
0,8,85716
0,9,86081
1,9,86416
0,9,86816
0,10,87316
0,11,87549
0,12,87881
0,13,88182
1,13,88566
