x,y,t
0,0,0
1,0,1520
2,0,3237
3,0,3797
4,0,4064
5,0,4392
6,0,4606
7,0,4831
8,0,5032
9,0,5262
10,0,5495
11,0,5747
12,0,5980
12,1,7126
11,1,8214
10,1,8529
9,1,8828
9,2,9979
10,2,10831
11,2,11081
12,2,11345
12,3,12248
13,3,12645
13,4,13494
13,5,13750
13,6,13996
13,7,14246
12,7,15458
12,8,16682
12,9,17062
12,10,17465
13,10,18165
13,11,19098
13,12,19580
13,13,19982
12,13,20882
11,13,21231
10,13,21582
10,12,22380
9,12,23382
8,12,23948
8,13,24880
7,13,25847
6,13,26197
5,13,26547
4,13,27113
3,13,27518
3,12,28349
2,12,29299
2,11,30058
1,11,30899
0,11,31615
0,12,32899
0,13,33448
1,13,34033
0,13,35064
0,12,36614
0,11,37032
0,10,37431
0,9,37801
0,8,38097
0,7,38383
0,6,38653
0,5,38931
0,4,39202
0,3,39504
0,2,39751
1,2,40617
1,1,41679
2,1,42331
3,1,43014
4,1,43313
5,1,43597
6,1,43917
6,2,45984
7,2,46884
8,2,47535
8,3,49118
9,3,50900
10,3,51284
11,3,51650
11,4,52766
12,4,54116
12,5,55001
12,6,55549
11,6,56416
11,7,57385
11,8,57918
11,9,58336
10,9,59433
9,9,60085
9,10,61602
9,11,62502
10,11,63146
11,11,63683
12,11,65071
12,12,66198
11,12,67200
10,12,67700
9,12,69133
8,12,69550
7,12,70002
7,11,70767
6,11,71652
5,11,72329
5,12,73102
5,11,73981
4,11,74818
3,11,75486
3,10,76787
2,10,77636
1,10,78134
1,9,78833
1,8,79353
1,7,79668
1,6,79920
1,5,80186
1,4,80436
1,3,81497
2,3,82251
2,2,83101
3,2,84387
4,2,84968
4,3,85970
5,3,86434
6,3,86884
7,3,87270
7,4,88112
8,4,88587
9,4,90108
10,4,90538
10,5,91421
11,5,92855
11,6,93670
10,6,95018
10,7,96523
10,8,97021
9,8,98336
8,8,100017
8,9,101055
8,10,101436
8,11,101807
9,11,102469
9,12,103522
9,11,104153
9,10,104538
8,10,105287
7,10,105769
6,10,106701
5,10,107137
4,10,107604
4,9,108305
3,9,109039
2,9,109539
2,8,110153
3,8,110854
3,7,111303
3,6,112722
2,6,113100
2,5,113889
2,4,114420
3,4,117240
3,3,118221
3,4,119240
3,5,119773
4,5,120506
5,5,121087
5,4,121859
6,4,122858
6,5,123637
7,5,124088
8,5,124459
9,5,124789
9,6,125502
9,7,125873
8,7,126838
7,7,127304
7,6,128040
7,7,129065
7,8,129521
7,9,129909
6,9,130691
5,9,131139
5,8,132274
6,8,133139
6,7,134339
5,7,135975
5,6,136555
4,6,137288
4,7,137693
4,8,138074
