x,y,t
0,0,0
1,0,2011
1,1,2225
1,2,2956
0,2,3256
0,3,3638
0,4,4089
0,5,4313
0,6,4519
0,7,4774
0,8,5017
0,9,5228
0,10,5431
0,11,5629
0,12,5831
0,13,6053
1,13,6598
0,13,7593
0,12,7760
0,11,8059
1,11,8417
1,10,8689
1,9,8903
1,8,9101
1,7,9286
1,6,9496
1,5,9683
1,4,9918
1,3,10109
1,2,10391
2,2,10653
2,1,11097
2,0,11445
3,0,11745
4,0,11974
5,0,12275
6,0,12516
7,0,13019
8,0,13100
9,0,13183
10,0,13267
11,0,13351
12,0,13434
12,1,13641
11,1,13995
10,1,14347
9,1,14532
9,2,15006
9,3,15203
9,4,15400
9,5,15591
9,6,15793
9,7,15980
9,8,16194
9,9,16385
9,10,16598
9,9,17608
10,9,17852
11,9,18103
12,9,18340
12,8,18644
12,7,18916
13,7,19377
13,6,19636
13,5,19842
13,4,20052
13,3,20265
12,3,20721
12,2,20873
11,2,21238
10,2,21692
10,3,21975
10,4,22237
10,5,22431
10,6,22620
10,7,22821
10,8,23038
11,8,23291
11,7,23579
11,6,23817
11,5,24009
11,4,24201
11,3,24413
12,3,24860
12,4,25114
12,5,25475
12,6,25680
12,7,25909
12,8,26142
12,9,26370
12,10,26604
13,10,27226
13,11,27419
13,12,27632
13,13,27833
12,13,28233
11,13,28434
10,13,28669
10,12,28901
10,11,29489
11,11,29722
12,11,29932
12,12,30131
11,12,30340
10,12,30553
9,12,30940
8,12,31183
8,11,31418
9,11,31991
9,12,32181
8,12,32490
8,13,32776
7,13,33071
6,13,33332
5,13,33488
4,13,33683
3,13,33861
3,12,34363
3,11,34569
3,10,34748
3,9,34945
3,8,35157
3,7,35361
3,6,35587
3,5,35842
4,5,36133
5,5,36367
6,5,36576
7,5,36821
8,5,37071
7,5,37781
7,6,37967
7,7,38197
7,8,38421
7,9,38625
7,10,38858
7,11,39043
7,12,39315
7,11,39929
6,11,40306
5,11,40543
5,10,40793
4,10,41070
4,11,41466
5,11,41838
5,12,42038
5,11,42618
5,10,43059
4,10,43248
3,10,43546
2,10,43760
2,11,44114
2,12,44375
2,11,44607
2,10,44796
2,9,45018
2,8,45222
3,8,45655
4,8,45867
5,8,46085
6,8,46302
7,8,46511
8,8,46707
9,8,47107
9,7,47587
9,6,48038
9,5,48692
9,4,48998
9,3,49190
9,2,49401
8,2,49686
7,2,49877
6,2,50102
6,3,50464
7,3,50724
8,3,50949
8,4,51205
7,4,51400
6,4,51645
5,4,52007
5,3,52379
4,3,52594
3,3,52805
2,3,53000
1,3,53234
1,4,53576
2,4,53888
3,4,54278
3,5,54507
2,5,54693
2,6,54971
3,6,55537
4,6,55819
4,7,56116
4,8,56526
4,9,56702
5,9,56983
6,9,57496
6,10,57729
7,10,57984
8,10,58226
9,10,58508
9,9,58654
9,8,58963
8,8,59069
8,9,59749
8,8,60032
8,7,60287
7,7,60761
6,7,61008
5,7,61187
5,6,61735
5,5,62101
5,4,62381
5,3,62621
4,3,63104
4,2,63474
3,2,63778
3,1,64196
4,1,64421
5,1,64651
6,1,64837
