x,y,t
0,0,0
1,0,1118
2,0,1621
3,0,1653
4,0,1684
5,0,1721
6,0,1748
7,0,1778
8,0,1835
9,0,1863
10,0,1888
11,0,1919
12,0,1955
12,1,3145
12,2,3652
12,3,3684
12,4,3716
12,5,3746
12,6,3779
12,7,3811
12,8,3855
12,9,3888
12,10,3917
12,11,3952
12,12,3979
12,13,4012
11,13,4672
10,13,5180
10,12,6089
9,12,6688
8,12,7200
7,12,7232
7,13,7992
6,13,8344
5,13,8855
4,13,8887
3,13,8919
3,12,9632
3,11,10136
3,10,10168
3,9,10199
3,8,10246
3,7,10278
3,6,10310
3,5,10340
3,4,10369
3,3,10401
3,2,10433
3,1,10471
3,0,10513
2,0,11314
2,1,11929
2,2,12431
2,3,12463
2,4,12510
2,5,12542
2,6,12571
1,6,13400
1,5,13945
1,4,14459
1,3,14492
1,2,14521
1,1,14553
1,0,14585
1,1,17400
1,2,18320
0,2,18626
0,3,19456
0,4,19969
0,5,20001
0,6,20033
0,7,20064
0,8,20095
0,9,20128
0,10,20162
0,11,20189
0,12,20236
0,13,20266
1,13,21065
0,13,21936
0,12,22474
0,11,22920
1,11,23808
2,11,24316
3,11,24360
4,11,24388
5,11,24420
6,11,24453
7,11,24483
8,11,24514
9,11,24547
10,11,24578
11,11,24610
12,11,24654
13,11,24686
13,12,25497
13,13,25752
13,12,26304
12,12,27099
11,12,27888
10,12,29578
9,12,29849
8,12,30072
8,13,31320
7,13,32386
6,13,32642
5,13,32858
5,12,33313
5,11,35128
5,10,35638
5,9,35670
5,8,35701
5,7,35731
5,6,35764
5,5,35795
5,4,35843
5,3,35872
4,3,36736
4,2,37634
4,1,37904
5,1,38920
6,1,39178
6,2,40080
6,3,40584
6,4,40615
6,5,40663
7,5,42418
8,5,42920
9,5,43435
10,5,43467
11,5,43498
12,5,43528
13,5,43560
13,4,44232
13,3,44742
13,4,45299
13,5,45800
13,6,45845
13,7,45879
12,7,46568
11,7,46928
10,7,47424
9,7,47454
8,7,47499
7,7,47533
6,7,47562
5,7,47593
4,7,47626
3,7,47655
3,8,49776
3,9,50032
3,8,51723
3,7,51969
4,7,52481
4,8,52817
4,9,53496
4,10,53746
4,11,55817
3,11,56168
2,11,56592
2,12,57040
2,11,57544
2,10,58056
2,9,58087
2,8,58119
1,8,58744
1,7,59154
1,8,59713
1,9,60400
1,10,60744
2,10,62112
3,10,62620
4,10,62654
5,10,62682
6,10,62712
7,10,62760
8,10,62791
9,10,62820
9,9,63513
8,9,64136
7,9,64424
6,9,64824
6,8,65280
7,8,65688
8,8,66200
9,8,66232
10,8,66262
11,8,66294
12,8,66324
11,8,67680
11,9,68146
10,9,68538
10,8,69681
10,7,70193
10,6,70217
10,5,70247
10,4,70297
10,3,70327
10,2,70359
10,1,70390
10,0,70419
11,0,70920
11,1,71397
11,2,71907
11,3,71937
11,4,71970
11,5,72001
11,6,72031
11,7,72063
11,8,72094
11,9,72126
11,8,72810
11,7,73108
11,6,73304
11,5,73496
11,6,74322
10,6,74609
9,6,75065
9,5,75520
9,4,76184
9,3,76402
9,2,76626
9,1,76859
9,2,77418
8,2,77814
7,2,78096
7,3,78587
8,3,79256
8,4,79808
7,4,80161
7,5,81168
7,6,81649
7,5,82295
6,5,82696
5,5,82970
4,5,83233
4,6,83880
5,6,85600
5,7,86512
6,7,86824
7,7,87338
8,7,87365
9,7,87397
10,7,87427
11,7,87459
12,7,87494
13,7,87537
12,7,88522
12,8,88992
12,9,89274
12,10,89626
13,10,90018
