x,y,t
0,0,0
1,0,8691
2,0,8923
3,0,9086
4,0,9290
5,0,9473
6,0,9672
7,0,9889
8,0,10088
9,0,10288
10,0,10487
11,0,10704
12,0,10903
12,1,11530
12,2,11886
12,3,12761
13,3,14137
13,4,14600
13,5,14832
13,6,15067
13,7,15247
12,7,16567
12,8,17706
12,9,18278
12,10,18894
13,10,19877
13,11,20459
13,12,20874
13,13,21208
12,13,22040
12,12,22396
12,11,22626
11,11,22989
11,12,23572
11,13,23937
10,13,24381
10,12,24836
10,11,25698
9,11,26216
9,12,27619
8,12,28166
8,13,29015
7,13,29706
7,12,30231
7,11,30579
8,11,32050
8,10,32506
9,10,34142
9,9,34623
10,9,35290
11,9,35507
11,8,36978
10,8,37621
10,7,38174
11,7,39263
11,6,39873
12,6,41171
12,5,41580
12,4,42036
11,4,43718
11,3,44217
11,2,44898
11,1,45431
10,1,45961
10,2,46981
10,3,47920
10,4,48403
10,5,48991
11,5,50506
10,5,51622
10,6,52238
9,6,52786
9,5,53680
9,4,54070
9,3,54403
9,2,54737
9,1,55170
9,2,56327
8,2,56776
7,2,57098
6,2,57629
6,3,58112
5,3,60411
5,4,60960
6,4,62695
7,4,63453
7,3,63970
8,3,64992
8,4,65588
8,5,66020
7,5,67269
7,6,70781
7,7,71181
8,7,72383
9,7,72778
9,8,73196
8,8,73724
7,8,74040
7,9,74630
8,9,76324
7,9,77091
7,10,77490
6,10,78415
6,9,79291
6,8,79587
6,7,79853
5,7,80386
4,7,80718
4,8,82001
5,8,82550
5,9,82983
4,9,83416
4,10,83896
5,10,84364
5,11,84780
6,11,85229
5,11,85796
5,12,86313
5,13,86848
6,13,87306
5,13,87809
4,13,88159
3,13,88492
3,12,89092
3,11,89641
4,11,90551
3,11,91036
3,10,91520
3,9,91760
3,8,92005
3,7,92243
3,6,93276
4,6,95355
5,6,95649
5,5,96081
6,5,97000
5,5,97647
4,5,98013
3,5,98547
3,4,99082
3,3,101331
4,3,103030
4,2,103526
4,1,104760
5,1,105759
6,1,106121
5,1,106873
4,1,107220
3,1,107650
3,2,108217
2,2,108635
2,1,109887
1,1,110283
1,2,110894
0,2,111344
0,3,111842
1,3,118721
2,3,119038
2,4,119453
1,4,119888
0,4,120137
0,5,120553
1,5,120936
2,5,121203
2,6,121817
1,6,122217
0,6,122484
0,7,122900
1,7,123344
1,8,125331
2,8,125846
2,9,126394
2,10,126662
2,11,126896
2,12,127128
2,11,127575
1,11,128027
1,10,128410
1,9,128676
0,9,129043
0,8,129392
0,9,129904
0,10,130209
0,11,130426
0,12,130643
0,13,130841
1,13,131737
