x,y,t
0,0,0
1,0,2073
2,0,2232
3,0,2487
4,0,2655
5,0,2791
6,0,2992
7,0,3162
8,0,3333
9,0,3548
10,0,3724
11,0,3892
12,0,4083
12,1,4950
11,1,5401
10,1,7143
9,1,7513
9,2,8180
10,2,9775
11,2,10066
12,2,10244
12,3,11095
11,3,11561
10,3,11898
9,3,12192
8,3,12359
8,4,13800
9,4,14192
10,4,15643
11,4,15844
12,4,16891
13,4,17092
13,3,18139
13,4,18614
13,5,18918
13,6,19116
13,7,19297
12,7,21311
12,6,22323
12,5,22491
12,4,22680
12,3,22906
11,3,23266
11,4,23941
11,5,24153
11,6,24334
11,7,24523
11,8,24693
11,9,24873
12,9,26595
12,8,27517
12,9,28843
12,10,31384
12,11,31576
12,12,31743
12,13,31900
13,13,32891
13,12,33362
13,11,33532
13,10,33721
13,11,34785
13,12,34992
13,13,35206
12,13,36163
11,13,36386
11,12,36961
11,11,37399
10,11,37939
10,12,38436
10,13,38738
10,12,40007
9,12,40615
8,12,40883
7,12,41683
7,13,42318
8,13,42819
8,12,44034
9,12,44674
9,11,45180
9,10,46956
9,9,47202
9,8,47405
9,7,47586
9,6,47787
9,5,47957
9,4,48292
9,3,48474
10,3,48742
10,4,49368
10,5,49565
10,6,49744
10,7,49937
10,8,50104
10,9,50284
9,9,51251
8,9,51689
8,10,52117
8,11,52375
8,12,52554
8,13,52926
7,13,54287
7,12,54623
7,11,54859
7,10,55095
7,9,55559
7,8,55749
7,7,55906
7,6,56063
7,5,56220
7,4,56412
7,3,56571
8,3,57306
8,4,57951
8,5,58273
7,5,58915
7,6,59274
7,7,60775
8,7,61097
8,8,61909
8,9,63114
7,9,64078
6,9,64753
6,10,65331
6,11,65551
5,11,66463
5,12,67071
5,13,67285
6,13,68082
5,13,68801
4,13,69047
3,13,69249
3,12,70804
2,12,71331
2,11,72152
3,11,72872
2,11,73446
1,11,73624
0,11,73825
0,12,74525
0,13,74995
1,13,75615
0,13,76864
0,12,78146
0,11,78537
0,10,79021
1,10,79584
2,10,79808
3,10,79999
4,10,80202
4,11,80957
4,10,82001
5,10,82518
5,9,83454
4,9,84127
3,9,84408
2,9,84589
1,9,84777
0,9,84957
0,8,85836
1,8,86465
2,8,86801
3,8,87015
4,8,87194
5,8,87430
6,8,87567
7,8,87802
8,8,88037
7,8,88837
6,8,89028
6,7,89720
5,7,90226
4,7,90451
3,7,90630
3,6,91520
2,6,92184
1,6,92440
0,6,92744
0,7,93442
1,7,93937
1,6,94579
1,5,95097
2,5,96061
3,5,96274
4,5,96647
5,5,96837
6,5,97062
7,5,97388
6,5,98470
5,5,99228
5,6,99894
4,6,100659
3,6,101457
3,5,101726
2,5,102433
1,5,103717
0,5,103930
0,4,104784
0,3,105008
0,2,105335
1,2,107495
1,1,107876
1,2,108387
1,3,108696
1,4,108909
2,4,109350
3,4,110136
3,3,110587
3,2,110855
3,1,111068
2,1,111631
2,2,112082
2,3,112428
2,2,113082
3,2,113845
4,2,114037
4,1,114668
5,1,115364
6,1,115621
6,2,116482
7,2,116961
8,2,119198
8,3,119738
8,2,120245
7,2,120672
6,2,121030
6,3,121762
6,4,121974
6,5,122210
5,5,122570
5,4,124428
5,3,124887
4,3,125506
