x,y,t
0,0,0
1,0,3825
2,0,4132
3,0,4318
4,0,4506
5,0,4709
6,0,4913
7,0,5067
8,0,5260
9,0,5460
10,0,5641
11,0,5832
12,0,6040
12,1,8262
11,1,9181
10,1,9487
9,1,10354
9,2,10831
10,2,12293
11,2,12581
12,2,12784
12,3,13822
13,3,14332
13,4,16219
13,5,16695
13,6,17002
13,7,17359
12,7,20982
12,8,21573
12,9,22288
12,10,23104
13,10,24075
13,11,24820
12,11,26097
12,12,26605
13,12,27183
13,13,28154
12,13,28681
11,13,29173
10,13,29889
10,12,30876
11,12,31384
11,11,32031
10,11,32880
9,11,33782
9,12,34326
8,12,36672
8,13,37199
7,13,39035
6,13,39614
5,13,40207
4,13,40736
3,13,41245
3,12,43609
2,12,44255
2,11,44901
1,11,45443
0,11,45920
0,12,46448
0,13,47094
1,13,47823
0,13,48861
0,12,50749
0,11,51241
0,10,51668
1,10,52993
2,10,53520
3,10,54402
3,11,56341
4,11,57003
5,11,57974
5,12,58688
5,11,59743
6,11,60388
7,11,60625
7,12,62293
7,11,62903
8,11,63619
8,10,66357
9,10,67002
9,9,68447
10,9,69075
11,9,69807
11,8,71339
11,7,71915
11,6,72918
12,6,73871
12,5,74499
12,4,75281
11,4,76829
11,5,78156
10,5,79122
10,6,80059
10,7,80653
10,8,81300
9,8,82642
8,8,83373
8,9,84277
7,9,85296
7,10,86078
6,10,86861
6,9,89290
5,9,89935
5,10,90991
4,10,91670
4,9,92674
3,9,93438
2,9,93999
1,9,95922
0,9,96601
0,8,97231
1,8,99117
2,8,99679
3,8,100155
4,8,100799
5,8,101277
6,8,103231
7,8,103825
7,7,104695
8,7,105288
9,7,106870
9,6,107432
9,5,109862
9,4,110542
10,4,111562
10,3,112855
11,3,115014
10,3,116187
9,3,116732
8,3,121356
8,4,121968
8,5,122545
7,5,123684
7,6,124346
7,5,125589
7,4,126421
7,3,127067
7,2,127647
8,2,128326
7,2,129550
6,2,129754
6,3,131149
6,4,131743
6,5,132440
5,5,133561
5,6,134173
5,7,134785
6,7,135823
5,7,136469
4,7,137099
3,7,137335
3,6,138764
2,6,139411
1,6,140857
1,7,141315
0,7,142319
0,6,142982
0,5,143694
1,5,144664
2,5,145038
3,5,145259
4,5,145446
5,5,145684
5,6,146670
4,6,147520
4,5,148779
5,5,149304
5,4,150700
5,3,151416
4,3,152910
3,3,155410
3,4,156276
2,4,156973
1,4,157703
0,4,158351
0,3,159540
1,3,171851
2,3,176253
2,2,178600
1,2,179516
0,2,180366
1,2,181250
1,1,181932
2,1,182492
3,1,183002
3,2,183818
4,2,184275
4,1,184838
5,1,186453
6,1,186656
