x,y,t
0,0,0
1,0,3886
2,0,5465
3,0,5628
4,0,5825
5,0,5990
6,0,6141
7,0,6307
8,0,6458
9,0,6607
10,0,6807
11,0,6957
12,0,7141
12,1,7824
11,1,8915
10,1,9086
9,1,9275
9,2,9907
10,2,10307
11,2,11644
12,2,12792
12,3,13292
13,3,13658
13,4,14387
12,4,15776
11,4,16259
11,3,16792
10,3,17855
9,3,19326
8,3,19759
8,2,20360
7,2,21143
6,2,21793
6,1,22276
5,1,22910
4,1,23143
3,1,23310
2,1,23510
1,1,23710
1,2,24389
0,2,25627
1,2,26894
2,2,27227
3,2,27461
4,2,28256
4,3,29947
5,3,30878
6,3,31094
7,3,31294
7,4,31977
8,4,32445
9,4,33762
10,4,34212
10,5,34713
11,5,35062
12,5,35279
13,5,35463
13,6,36212
12,6,36779
11,6,37046
10,6,37246
9,6,37429
9,5,38014
8,5,38512
7,5,38929
6,5,39346
6,4,39796
5,4,40229
5,5,40964
4,5,41731
3,5,42180
3,4,42995
3,3,43363
2,3,44316
1,3,44497
0,3,44646
0,4,45365
1,4,45747
2,4,46731
2,5,47214
1,5,48195
0,5,48415
0,6,49696
1,6,51131
2,6,51431
3,6,51665
4,6,51865
5,6,52248
5,7,52781
6,7,53281
7,7,53681
7,6,54282
7,7,54966
8,7,55298
9,7,55515
10,7,55699
11,7,55847
12,7,56032
13,7,56449
12,7,57116
12,8,57467
12,9,60217
11,9,60582
11,8,61083
10,8,62550
10,9,62983
9,9,63467
9,8,63900
8,8,64400
8,9,64969
7,9,65334
7,8,65717
6,8,66233
6,9,67001
5,9,67517
5,8,67867
4,8,70520
4,7,70984
3,7,71668
3,8,72201
2,8,72852
1,8,73168
0,8,73251
0,7,74035
1,7,74835
1,8,76436
1,9,77148
0,9,77736
0,10,78681
1,10,79631
2,10,80153
2,9,80787
3,9,81103
3,10,81787
3,9,83570
4,9,84054
4,10,84753
5,10,85204
6,10,85537
7,10,85787
8,10,85987
9,10,86204
9,11,87054
10,11,87404
11,11,87904
12,11,88254
12,10,88738
13,10,89188
13,11,89771
13,12,90539
13,13,91356
12,13,91955
12,12,92305
11,12,93539
11,13,94073
10,13,94472
10,12,95109
9,12,96056
8,12,97589
8,11,99440
7,11,100607
7,12,101293
7,13,101774
8,13,102257
7,13,102673
6,13,103040
5,13,103457
5,12,104040
5,11,105674
6,11,106224
5,11,106858
4,11,107241
3,11,108842
3,12,110210
3,13,110626
4,13,110992
3,13,111475
3,12,112108
2,12,113094
2,11,113476
1,11,114026
0,11,114309
0,12,114876
0,13,115276
1,13,115927
