x,y,t
0,0,0
1,0,7949
2,0,8195
3,0,8404
4,0,8602
5,0,8772
6,0,8957
7,0,9149
8,0,9322
9,0,9501
10,0,9699
11,0,9883
12,0,10077
12,1,13085
12,2,15414
12,3,15676
13,3,16369
13,4,16691
13,5,16991
13,6,17244
13,7,17455
12,7,17964
12,8,18431
12,9,18834
12,10,19155
13,10,19629
13,11,20041
13,12,20352
13,13,20626
12,13,21362
11,13,21768
10,13,22082
10,12,34729
11,12,35187
12,12,35571
12,11,36037
11,11,36534
10,11,36820
9,11,44639
9,10,45380
9,9,46144
10,9,50879
11,9,51641
11,8,52685
10,8,53047
9,8,53351
9,7,53752
10,7,54303
11,7,54582
11,6,55093
12,6,55505
12,5,56503
12,4,58665
11,4,60132
11,5,60874
10,5,61414
10,6,61921
9,6,62354
9,5,62845
9,4,63209
10,4,63687
10,3,64162
11,3,64688
11,2,65122
11,1,66513
10,1,66959
9,1,71951
9,2,72386
10,2,72943
9,2,73678
9,3,75284
8,3,75644
8,2,76110
7,2,76823
6,2,79412
6,1,79878
5,1,80370
4,1,80712
3,1,80953
2,1,81161
1,1,81406
1,2,82034
0,2,82333
0,3,82865
0,4,83105
0,5,83319
0,6,83499
0,7,83718
0,8,83980
0,9,84205
0,10,84496
0,11,84730
0,12,84970
0,13,86397
1,13,86784
0,13,87199
0,12,87594
0,11,87883
1,11,88440
2,11,88961
2,12,89401
3,12,90087
3,11,98007
4,11,98409
5,11,98717
5,12,99182
5,11,104431
6,11,104839
7,11,105225
7,12,105631
8,12,106259
9,12,106522
8,12,107071
8,11,107401
8,10,107861
8,9,108476
8,8,108763
8,7,109043
7,7,109470
7,6,109813
7,5,110187
8,5,110564
8,4,111028
7,4,111445
7,3,111851
6,3,112340
6,2,113018
6,3,113967
5,3,114392
4,3,115080
4,2,115565
3,2,116250
2,2,116814
2,3,118301
1,3,119714
1,4,120253
1,5,120667
1,6,120942
1,7,121215
1,8,121499
1,9,121746
1,10,122024
2,10,122869
3,10,123111
4,10,123315
5,10,123526
6,10,123752
7,10,123971
7,9,124646
7,8,124893
6,8,125410
6,9,141703
5,9,142186
4,9,142431
3,9,142637
2,9,142868
2,8,143329
3,8,143754
4,8,143992
5,8,144228
5,7,145356
6,7,145774
5,7,146344
4,7,147164
3,7,147632
3,6,148183
2,6,148595
2,5,151542
2,4,151966
2,3,152354
3,3,152731
3,4,153171
3,5,153557
4,5,154260
4,6,154697
5,6,155111
5,5,155634
6,5,156048
6,4,156475
5,4,156926
5,5,167547
5,6,169453
5,7,169459
5,8,169471
5,9,169473
5,10,169481
5,11,169483
5,12,169486
5,13,169503
4,13,170808
3,13,171088
4,13,172963
5,13,172973
6,13,172987
7,13,172991
8,13,172999
