x,y,t
0,0,0
1,0,1919
2,0,2084
3,0,2227
4,0,2541
5,0,2772
6,0,2965
7,0,3320
8,0,3665
9,0,3995
9,1,4558
8,1,4850
7,1,5159
7,2,6156
8,2,6376
9,2,6640
9,3,6977
9,4,7246
8,4,9833
8,5,9988
8,6,10187
8,7,13789
8,8,15302
8,9,15469
8,8,16059
9,8,16241
9,7,16634
9,6,16798
9,5,17039
8,5,17671
7,5,17798
7,4,18213
6,4,18763
6,3,19741
6,2,19978
5,2,20414
5,1,20773
5,2,21070
4,2,21405
4,3,23016
5,3,23521
5,4,23877
5,5,24330
5,6,24751
6,6,25216
6,7,25597
7,7,26395
6,7,26807
6,8,27246
6,9,27611
5,9,28013
5,8,28396
5,7,28767
4,7,29262
4,6,30258
4,5,30506
3,5,30860
3,4,31320
3,3,31678
2,3,35089
1,3,37817
1,2,38225
1,1,38545
2,1,38867
3,1,39082
2,1,39496
1,1,39669
1,2,40035
0,2,40741
0,3,41170
0,4,41449
1,4,41844
2,4,42134
1,4,42499
0,4,42645
0,5,43058
0,6,43224
1,6,43827
2,6,43958
3,6,44398
3,7,44844
3,8,45105
3,9,45668
4,9,46003
3,9,46341
2,9,46510
1,9,46678
0,9,46842
0,8,47245
0,7,47392
1,7,47876
2,7,48030
2,8,48835
1,8,49130
