x,y,t
0,0,0
1,0,6796
1,1,7279
2,1,7778
2,0,8244
2,1,17379
3,1,17730
3,0,18180
4,0,19424
5,0,24387
5,1,24753
5,0,25202
6,0,25652
7,0,26101
8,0,27350
9,0,27666
9,1,28115
8,1,29846
7,1,30228
7,2,31560
8,2,31976
9,2,33124
9,3,35171
9,4,35953
8,4,36435
7,4,36984
6,4,37450
6,3,38294
6,2,38681
5,2,40429
4,2,41028
4,3,41829
3,3,42343
4,3,43642
5,3,43823
4,3,44291
3,3,44490
2,3,44922
1,3,45688
1,2,46053
0,2,46454
0,3,47203
0,4,48134
1,4,48617
2,4,48932
3,4,49895
3,5,50447
4,5,54842
5,5,55191
5,4,55673
5,5,56255
5,6,56621
6,6,57431
6,7,58935
5,7,59452
4,7,59917
4,6,60482
3,6,61831
2,6,62047
1,6,62228
0,6,62462
0,5,62931
0,6,63695
0,7,63927
0,8,66408
0,9,66842
1,9,67755
1,8,68221
1,7,68570
2,7,68936
2,8,69370
2,9,69752
3,9,72148
3,8,72597
3,7,72963
3,8,73845
3,9,74261
4,9,74660
5,9,74977
5,8,75575
5,9,77392
6,9,78005
6,8,78471
6,7,79803
7,7,80951
8,7,85461
8,8,85860
8,9,86494
8,8,87241
9,8,87624
9,7,88689
9,6,89205
8,6,91968
8,5,92333
7,5,92717
8,5,93283
9,5,93464
