x,y,t
0,0,0
1,0,9836
1,1,10205
1,2,11155
0,2,11548
0,3,12645
0,4,12853
0,5,13178
0,6,13545
0,7,13911
0,8,14260
0,9,14551
1,9,15229
2,9,15291
3,9,15538
4,9,15755
5,9,16057
6,9,16348
6,8,17785
6,7,18362
7,7,18855
8,7,19728
8,8,20280
8,9,20845
8,8,21454
9,8,22160
9,7,23488
9,6,23766
9,5,24023
9,4,24356
9,3,24703
9,2,24957
9,1,25222
9,0,25533
8,0,26160
7,0,26481
6,0,26701
5,0,26924
4,0,27184
3,0,27451
2,0,27691
2,1,29628
3,1,31222
2,1,34023
1,1,34503
1,2,35311
1,3,35744
2,3,37886
3,3,38246
4,3,38679
4,2,39274
5,2,39777
5,1,41331
5,2,41887
6,2,42390
7,2,42786
7,1,44099
8,1,44653
8,2,45344
9,2,48210
9,3,48978
9,4,49395
8,4,49859
7,4,50159
6,4,50934
6,3,52223
5,3,52881
5,4,54240
5,3,58196
4,3,58650
3,3,59143
3,4,60569
2,4,61513
1,4,62019
0,4,63287
0,5,64249
0,6,65241
1,6,67451
1,7,68692
1,8,69120
2,8,69910
2,7,70884
2,6,71270
3,6,71859
3,7,72632
3,8,73034
3,7,74129
4,7,75545
5,7,76377
5,8,76859
5,7,78326
5,6,78774
4,6,79274
3,6,80217
3,5,81087
4,5,81718
5,5,82157
5,6,83731
6,6,84332
6,7,86198
7,7,86626
8,7,87052
8,6,88592
8,5,89223
7,5,90078
