x,y,t
0,0,0
1,0,4690
2,0,5192
3,0,5220
4,0,5252
5,0,5286
6,0,5319
7,0,5351
8,0,5385
9,0,5419
9,1,6085
9,2,6582
9,3,6619
9,4,6651
9,5,6686
9,6,6720
9,7,6753
9,8,6786
8,8,7525
8,9,7750
8,8,8118
8,7,8320
7,7,8860
6,7,9145
6,8,9490
6,9,9730
5,9,10015
5,8,10548
5,7,10765
4,7,11050
3,7,11335
3,8,11628
3,9,11853
4,9,12108
3,9,12378
2,9,12588
1,9,12775
0,9,12955
0,8,13368
0,7,13623
1,7,14111
1,8,14426
2,8,14673
2,7,15026
2,6,15423
1,6,15723
0,6,16016
0,5,16428
0,4,16698
0,3,16901
0,2,17103
1,2,17501
1,1,17808
2,1,18176
3,1,18408
2,1,19053
1,1,19278
1,2,19586
1,3,19833
1,4,20186
2,4,20546
2,3,20854
3,3,21161
3,4,21574
3,5,21791
3,6,22024
4,6,22354
5,6,22601
6,6,22886
5,6,23194
5,5,23464
4,5,23786
5,5,24094
5,4,24349
6,4,24671
7,4,25136
7,5,25391
8,5,25684
8,6,25976
8,5,26344
8,4,26554
7,4,27177
6,4,27424
6,3,27709
5,3,28009
4,3,28384
4,2,28797
5,2,29112
5,1,29389
5,2,30042
6,2,30252
7,2,30634
7,1,30897
8,1,31174
8,2,31482
