x,y,t
0,0,0
1,0,1450
2,0,1600
3,0,1766
4,0,1949
5,0,2115
6,0,2299
7,0,2466
8,0,2699
9,0,3197
9,1,4213
9,2,4379
9,3,4545
9,4,4728
9,5,4927
9,6,5095
9,7,5279
9,8,5460
8,8,6176
8,9,6289
8,8,6758
8,7,7722
7,7,8839
6,7,9038
6,8,9437
5,8,9886
6,8,10485
6,9,10787
5,9,11119
4,9,11302
3,9,11468
2,9,11616
1,9,11748
0,9,11900
0,8,12300
0,7,12430
0,6,12615
0,5,12781
0,4,12982
0,3,13133
0,2,13299
1,2,13896
1,1,14081
2,1,14546
3,1,14828
3,0,16528
4,0,16908
5,0,18558
5,1,18889
5,2,19206
6,2,19488
7,2,19808
8,2,19987
8,1,20438
7,1,20652
7,2,21135
6,2,21585
6,3,21884
6,4,22134
7,4,22400
8,4,22585
8,5,23000
8,6,23267
8,5,24114
7,5,24262
7,4,24681
6,4,24809
5,4,25029
5,5,25562
5,6,25762
6,6,25996
5,6,26528
5,7,26926
4,7,27193
3,7,27376
3,8,27725
2,8,27875
1,8,28274
1,7,28457
1,6,28690
1,7,29452
2,7,30038
2,6,30270
3,6,30621
4,6,30837
4,5,31170
3,5,31453
3,4,31736
2,4,32052
1,4,32252
1,3,32550
2,3,33533
3,3,33748
4,3,33896
5,3,34547
5,2,34947
4,2,35078
