x,y,t
0,0,0
1,0,17680
2,0,17967
3,0,18276
3,1,18588
2,1,18888
1,1,19103
1,2,19398
0,2,19697
0,3,22681
1,3,22927
2,3,23113
3,3,23317
3,4,23800
2,4,24010
1,4,24196
0,4,24366
0,5,25155
0,6,35691
0,7,36189
0,8,36223
0,9,36256
1,9,36647
2,9,36846
3,9,37039
4,9,37229
5,9,37439
6,9,37628
6,8,39254
5,8,47643
5,7,47896
4,7,48405
3,7,48844
3,8,51463
2,8,51832
1,8,54656
1,7,57119
1,6,58792
2,6,59077
2,7,59910
2,6,60611
3,6,61062
3,5,64189
4,5,64637
4,6,65728
5,6,66394
6,6,69470
6,7,69799
7,7,70165
8,7,70581
8,8,71376
8,9,71813
8,8,72119
9,8,72349
9,7,72700
9,6,72963
8,6,73413
8,5,73635
9,5,73991
9,4,74387
8,4,74708
7,4,75064
7,5,75514
7,4,75778
6,4,76121
5,4,76474
5,5,76829
5,4,77100
5,3,77549
4,3,77840
4,2,78109
5,2,83077
5,1,83409
5,0,84173
4,0,84419
5,0,84643
6,0,84991
7,0,85240
8,0,85451
9,0,85657
9,1,86118
9,2,86338
9,3,86598
9,2,87176
8,2,87531
8,1,87724
7,1,87939
7,2,88219
6,2,88405
6,3,88602
