x,y,t
0,0,0
1,0,2371
2,0,3007
3,0,3040
4,0,3071
5,0,3102
6,0,3134
7,0,3166
8,0,3199
9,0,3230
9,1,4510
9,2,5729
9,3,5883
9,4,6036
9,5,6193
9,6,6347
9,7,6508
9,8,6870
8,8,7533
8,7,11105
8,6,11323
8,5,11506
8,6,13190
8,7,13827
8,8,13861
8,9,13892
8,8,15446
8,7,16111
7,7,16780
6,7,17038
5,7,17361
4,7,17581
3,7,17765
2,7,17947
1,7,18142
0,7,18324
0,8,18822
0,9,19461
1,9,20008
2,9,20884
3,9,21114
4,9,21304
5,9,21475
6,9,21681
6,8,22290
6,7,22601
6,6,22867
5,6,23490
4,6,23686
3,6,23891
2,6,24158
1,6,24405
0,6,24645
0,7,26696
0,8,26976
1,8,27348
2,8,28062
3,8,28277
3,7,28923
4,7,29367
5,7,29651
5,8,30298
5,7,30627
5,6,30831
5,5,31472
5,4,31502
5,3,31532
5,2,31565
5,1,31600
5,0,31630
5,1,33085
5,2,33859
4,2,34250
4,3,34591
3,3,35137
2,3,35323
1,3,35531
0,3,35739
0,2,36070
1,2,36773
1,1,37083
2,1,37383
3,1,37657
3,0,39560
4,0,39873
5,0,40146
5,1,41066
5,2,41901
6,2,42215
7,2,42537
8,2,42852
8,1,43193
8,2,43517
8,1,44167
8,2,44442
7,2,45654
7,1,46198
7,2,47326
6,2,47621
6,3,48043
6,4,48282
7,4,48760
8,4,49039
7,4,50008
7,5,55437
7,4,55808
6,4,56199
5,4,56783
5,5,59477
4,5,59800
3,5,60160
3,4,60476
2,4,60817
1,4,61079
0,4,61321
0,5,61749
