x,y,t
0,0,0
1,0,1508
2,0,1721
3,0,1939
4,0,2171
5,0,3484
6,0,3740
7,0,3939
8,0,4155
9,0,5206
9,1,6026
9,2,6237
9,3,6438
9,4,6637
9,5,6836
9,6,7051
9,7,8156
9,8,14410
8,8,16193
8,9,16555
8,8,17241
8,7,17453
8,6,17653
8,5,17850
8,4,18052
7,4,22527
6,4,22768
5,4,23790
5,3,25737
5,2,25970
6,2,27255
7,2,27471
8,2,30075
8,1,30559
7,1,31208
7,0,32304
6,0,33924
5,0,34118
5,1,34505
5,2,34736
5,3,34919
5,4,35138
5,5,35336
5,6,35534
5,7,35753
5,8,35971
5,9,36426
6,9,37624
5,9,37870
4,9,38088
3,9,39214
2,9,39472
1,9,39689
0,9,40606
0,8,41336
0,7,41537
0,6,41737
0,5,41955
0,4,42154
0,3,42370
0,2,42588
1,2,44157
1,3,44489
1,4,44705
2,4,46046
3,4,46249
3,5,52373
3,6,52584
3,7,52805
3,8,52998
2,8,54189
1,8,54386
1,7,54909
1,6,55140
2,6,56542
2,7,57106
3,7,58314
4,7,58705
4,6,59089
4,5,59303
5,5,61424
5,6,62875
5,5,66061
5,4,66269
5,3,66482
6,3,67598
5,3,68038
4,3,68473
4,2,69287
4,3,69575
3,3,70824
2,3,71037
1,3,72588
1,2,73076
1,1,73474
2,1,74040
3,1,75268
2,1,75501
1,1,76730
1,2,77491
1,3,77736
1,4,77953
2,4,78712
3,4,78929
3,5,79388
4,5,80162
5,5,80558
5,6,81023
6,6,81728
6,7,82323
6,8,82623
6,7,83623
7,7,85090
8,7,87473
9,7,87684
9,6,88338
9,5,88533
8,5,89578
7,5,89781
