x,y,t
0,0,0
1,0,4618
1,1,4947
1,2,5462
0,2,5852
0,3,6724
0,4,7355
0,5,7593
0,6,7773
0,7,7949
0,8,8113
0,9,8283
1,9,9032
1,8,9339
1,7,9633
1,6,9966
2,6,10778
3,6,11058
3,5,11851
3,4,12431
2,4,13080
1,4,13406
1,3,13988
2,3,14407
3,3,14673
4,3,14920
4,2,16016
5,2,16972
5,1,17456
5,2,19737
5,3,20119
5,4,20483
5,5,20829
4,5,21507
4,6,21911
5,6,22908
5,7,23498
4,7,24252
3,7,24442
2,7,24623
2,8,25125
3,8,25558
3,9,26415
2,9,26744
3,9,27129
4,9,27391
5,9,27699
5,8,28293
5,9,29564
6,9,29933
6,8,30309
6,7,30534
6,6,31163
6,7,31988
7,7,32331
8,7,32690
8,8,33417
8,9,33665
8,8,34549
9,8,34897
9,7,36258
9,6,37167
8,6,37549
8,5,38875
9,5,39264
8,5,40054
7,5,40264
7,4,41276
8,4,41670
9,4,41944
8,4,42757
7,4,42983
6,4,43235
7,4,44139
8,4,44515
9,4,44710
9,3,45821
9,2,46455
8,2,47162
7,2,47443
6,2,48951
7,2,50142
7,1,50893
8,1,51260
9,1,51497
9,0,52040
8,0,53496
7,0,53686
6,0,53858
5,0,54023
4,0,54197
3,0,54373
2,0,54535
2,1,55346
3,1,55734
3,0,60426
4,0,62364
5,0,62705
6,0,62865
7,0,63028
8,0,63215
7,0,64285
7,1,64612
7,2,64901
6,2,65738
6,3,66034
