x,y,t
0,0,0
1,0,1464
2,0,1966
3,0,1994
4,0,2028
5,0,2062
6,0,2094
7,0,2128
8,0,2161
9,0,2194
9,1,2696
8,1,2968
7,1,3240
7,2,4792
6,2,5480
5,2,5656
4,2,5784
5,2,6840
5,1,7464
5,0,9130
4,0,9977
3,0,10477
3,1,11352
2,1,12504
1,1,12664
1,2,14040
1,3,14760
1,4,14952
0,4,15800
0,3,16265
0,2,16489
0,3,17784
0,4,18293
0,5,18323
0,6,18356
0,7,18389
0,8,18422
0,9,18457
1,9,19000
1,8,19434
1,7,19929
1,6,19972
2,6,20472
2,7,20984
2,8,21492
2,9,21522
3,9,22297
3,8,22776
3,7,23291
3,6,23322
3,5,23355
3,4,23389
3,3,23422
2,3,23928
1,3,24904
2,3,25977
2,4,26249
2,3,27032
3,3,27384
4,3,27608
5,3,27912
6,3,28120
6,4,29048
5,4,29609
5,5,29624
5,6,31145
5,7,31337
5,8,31496
5,9,31656
4,9,32264
5,9,32857
5,8,33400
5,7,33800
4,7,34344
4,6,34760
4,5,35274
5,5,35864
5,6,37432
6,6,37736
6,7,38200
6,8,38701
6,9,38733
6,8,39496
6,7,39770
6,6,39960
6,7,40696
7,7,41256
8,7,41672
9,7,42056
9,6,42488
9,5,43000
9,4,43031
9,3,43065
9,2,43099
9,1,43131
9,0,43166
9,1,44281
9,2,45144
8,2,45576
9,2,46761
9,3,47065
9,4,47481
8,4,47944
7,4,48233
6,4,48409
7,4,48872
7,5,49608
8,5,49961
8,6,50440
8,7,51192
8,8,51400
8,9,51592
8,8,52361
9,8,52776
