x,y,t
0,0,0
1,0,32992
2,0,33270
3,0,33470
4,0,33652
5,0,33836
6,0,34068
7,0,34368
8,0,34651
9,0,35646
9,1,36432
8,1,41025
7,1,41390
7,2,42100
8,2,42456
9,2,42802
9,3,43554
9,4,53604
8,4,54084
7,4,54582
6,4,55080
6,3,57881
6,2,59894
5,2,61375
5,1,61856
5,2,62389
4,2,62804
4,3,63239
5,3,64288
5,4,64787
5,5,66669
4,5,69364
3,5,71693
3,4,72492
3,3,72956
2,3,73391
2,4,75105
1,4,75503
1,3,76019
1,2,76721
1,1,81478
2,1,82512
3,1,82988
2,1,83891
1,1,84335
1,2,84906
0,2,85305
0,3,85805
0,4,86250
0,5,86722
0,6,87648
0,7,88069
0,8,88517
0,9,89065
1,9,89998
1,8,91495
1,7,91957
1,6,92344
2,6,110680
2,7,119188
2,8,119616
2,9,121131
3,9,121796
4,9,122241
5,9,122712
6,9,123208
6,8,123643
5,8,124028
5,7,124409
4,7,124836
3,7,125277
3,8,125786
3,7,126205
3,6,126606
4,6,127004
5,6,128069
6,6,128618
6,7,129049
7,7,129466
8,7,130965
8,8,131364
8,9,132130
8,8,132745
9,8,133095
9,7,133526
9,6,135209
9,5,137871
8,5,138189
8,6,138650
8,5,139002
7,5,139335
