x,y,t
0,0,0
1,0,4897
1,1,5371
1,2,6131
0,2,6441
0,3,7065
1,3,8499
1,4,8835
0,4,9227
0,5,9579
0,6,9994
1,6,12153
1,7,12408
0,7,12691
0,8,13219
1,8,13531
1,9,14177
0,9,14403
1,9,14667
2,9,15019
3,9,17075
4,9,17406
5,9,17642
6,9,17876
6,8,18235
5,8,18715
5,7,21075
6,7,21365
7,7,21787
8,7,22337
8,8,22731
8,9,23004
8,8,23267
9,8,23507
9,7,23835
9,6,24163
8,6,24891
8,5,26004
9,5,26227
9,4,26779
8,4,27058
7,4,28075
7,5,28322
7,4,28690
6,4,29033
5,4,29451
5,3,30049
6,3,30323
6,2,30787
5,2,31291
4,2,31803
4,3,32115
3,3,32435
2,3,32897
2,4,33240
3,4,33489
3,5,33785
4,5,34059
5,5,34314
5,6,35066
6,6,35291
5,6,35585
4,6,35803
3,6,36026
2,6,36275
2,7,36643
2,8,37091
3,8,37362
3,7,37652
4,7,37955
5,7,38400
5,6,38826
5,5,39326
5,4,39357
5,3,39389
5,2,39420
5,1,39453
5,2,41395
6,2,41651
7,2,41866
8,2,42323
9,2,42539
9,1,42955
9,2,43427
9,3,43634
9,2,43923
9,1,44099
9,0,44291
8,0,44642
8,1,44883
7,1,45139
7,0,45425
6,0,45803
5,0,46010
4,0,46195
3,0,46387
3,1,46883
2,1,47131
2,0,47403
