x,y,t
0,0,0
1,0,3722
1,1,3947
2,1,4690
2,0,5595
2,1,8093
3,1,8251
3,0,8491
4,0,8851
5,0,11602
5,1,11819
5,2,14195
6,2,14483
7,2,14994
8,2,15028
9,2,15048
9,1,15435
9,0,15754
8,0,16603
7,0,17883
6,0,18098
7,0,18301
7,1,18499
8,1,18779
8,2,19059
9,2,19162
9,3,19411
9,4,19955
9,5,19995
9,6,20028
9,7,20063
9,8,20096
8,8,20403
8,9,20851
8,8,21099
8,7,21606
8,6,21645
8,5,21677
8,4,21710
7,4,22171
6,4,24363
5,4,24595
5,5,25227
5,6,25499
6,6,25731
6,7,26075
7,7,26251
8,7,26603
8,6,26867
8,5,27107
7,5,27634
7,4,27963
6,4,28211
6,3,28477
5,3,28955
4,3,29455
3,3,29496
2,3,29529
1,3,29560
0,3,29595
0,4,29891
0,5,30443
0,6,30479
0,7,30497
0,8,30530
0,9,30562
1,9,30778
2,9,31344
3,9,31362
4,9,31395
5,9,31430
6,9,31462
6,8,31875
5,8,32363
5,7,32611
4,7,32899
3,7,33251
3,8,33466
2,8,33714
1,8,33978
1,7,34203
2,7,34730
2,6,35282
1,6,35459
2,6,35675
3,6,36019
4,6,36331
4,5,36587
3,5,36851
3,4,37203
2,4,37475
1,4,37795
0,4,38331
0,3,38555
0,2,38763
1,2,39043
1,3,39546
2,3,39746
3,3,40043
4,3,40411
4,2,40707
