x,y,t
0,0,0
1,0,5989
2,0,6255
3,0,6471
4,0,8074
5,0,8355
6,0,8572
7,0,8805
8,0,9038
9,0,9338
9,1,13690
9,2,14020
9,3,14306
9,4,14538
9,5,14771
9,6,15004
9,7,15472
9,8,15980
8,8,17038
8,9,18020
8,8,18554
8,7,18858
8,6,19089
8,5,20889
8,4,23002
7,4,23985
7,5,24555
7,4,25386
6,4,27337
5,4,27897
5,3,30070
5,2,30419
6,2,32736
7,2,33244
8,2,34685
8,1,35739
7,1,37018
7,2,38353
6,2,39103
6,3,42052
6,2,44250
6,3,45501
6,2,45999
6,3,46936
5,3,47484
4,3,47731
3,3,47947
2,3,48145
1,3,48364
0,3,48583
0,2,49353
1,2,50999
1,1,51553
2,1,53154
3,1,53583
3,0,55022
4,0,55651
5,0,56082
5,1,57076
5,2,57912
4,2,59417
4,3,61334
3,3,62015
3,4,62665
2,4,63800
1,4,64069
0,4,64314
0,5,65449
0,6,65715
0,7,65934
0,8,66147
0,9,66399
1,9,67264
2,9,67534
3,9,67744
4,9,67998
5,9,68515
6,9,68990
6,8,71598
6,7,74633
6,8,75463
5,8,75980
5,7,79562
4,7,80565
3,7,81587
3,8,82564
2,8,83113
1,8,83531
0,8,87815
1,8,89148
1,7,89494
1,6,91112
2,6,92881
2,7,93947
2,6,94598
3,6,95345
4,6,95629
5,6,96163
6,6,96729
6,7,97506
7,7,99066
6,7,101392
5,7,101695
5,6,103533
5,5,103984
4,5,104878
3,5,105229
