x,y,t
0,0,0
1,0,2430
1,1,2590
1,2,2838
0,2,3103
0,3,3335
0,4,4362
0,5,4812
0,6,5004
0,7,5189
0,8,5356
0,9,5516
1,9,5886
2,9,6047
3,9,6202
4,9,6363
5,9,6528
6,9,6690
6,8,7147
6,7,8056
7,7,8296
8,7,8692
8,8,9024
8,9,9415
8,8,9668
9,8,9839
9,7,10161
9,6,10566
8,6,10873
8,5,11088
9,5,11376
9,4,11721
8,4,14449
7,4,14810
7,5,15036
7,4,15622
6,4,15851
5,4,16352
5,5,16602
5,6,16915
6,6,17180
5,6,17325
5,7,17612
5,8,18062
5,7,18452
4,7,18631
3,7,19032
3,8,19280
2,8,19504
1,8,19840
1,7,20044
1,6,20331
2,6,20742
2,7,20931
2,6,21217
3,6,21470
4,6,21721
4,5,21980
3,5,22398
3,4,22721
2,4,23083
1,4,23447
1,3,23790
2,3,24077
3,3,24326
4,3,24502
5,3,24700
6,3,24899
6,2,25181
5,2,25401
4,2,25725
5,2,25972
6,2,26151
7,2,26307
8,2,26444
9,2,26655
9,3,26937
9,2,27142
9,1,27315
9,0,27477
8,0,27731
8,1,28030
7,1,28212
7,0,28457
6,0,28703
5,0,29471
5,1,29733
5,0,30029
4,0,30177
3,0,30378
2,0,30731
2,1,31008
3,1,31238
