x,y,t
0,0,0
1,0,2255
2,0,2429
3,0,2567
4,0,2735
5,0,2873
6,0,3053
7,0,3230
8,0,3611
9,0,3793
9,1,4799
9,2,5221
9,3,5402
9,4,5541
9,5,5759
9,6,5935
9,7,6129
9,8,6315
8,8,7760
8,7,8617
8,6,8828
8,5,9002
8,4,9235
7,4,10255
7,5,11038
7,4,12200
6,4,14332
5,4,15819
5,5,16788
5,6,17312
5,7,17922
5,8,18388
5,9,19003
6,9,19977
6,8,20566
6,7,21042
6,6,21710
5,6,22773
4,6,23202
3,6,23559
2,6,23813
1,6,23952
0,6,24125
0,5,25209
0,4,25407
0,3,25583
0,2,25757
1,2,27533
1,1,28239
2,1,29757
3,1,29900
3,0,31019
4,0,31756
5,0,32002
5,1,32656
5,2,33493
6,2,34444
7,2,35023
8,2,35765
8,1,36423
7,1,37061
7,2,37886
6,2,38772
6,3,39312
5,3,39950
4,3,40396
4,2,41661
4,3,42108
3,3,42692
2,3,43217
1,3,43898
1,4,44486
2,4,45387
3,4,45882
3,5,46811
4,5,47220
4,6,48339
4,7,48853
5,7,50742
6,7,50943
7,7,51112
8,7,51342
8,8,52400
8,9,52693
8,8,53394
8,7,53630
7,7,54672
6,7,54853
5,7,55099
4,7,55279
3,7,55447
2,7,55590
1,7,55757
0,7,55918
0,8,57881
1,8,58477
2,8,58640
3,8,59157
3,9,60006
4,9,60743
3,9,61247
2,9,61447
1,9,61570
0,9,61741
