x,y,t
0,0,0
1,0,1322
2,0,1521
3,0,1661
4,0,1791
5,0,1932
6,0,2092
7,0,2183
8,0,2372
9,0,3101
9,1,3821
8,1,4031
7,1,4881
7,2,5222
6,2,5861
5,2,6341
5,1,8502
5,0,8732
4,0,9001
3,0,9212
3,1,9401
2,1,9731
1,1,9901
1,2,10201
0,2,10431
0,3,10801
1,3,11051
2,3,11221
3,3,11411
4,3,11791
4,2,12001
5,2,12352
5,3,12561
6,3,12791
6,4,16092
5,4,16352
5,5,16711
4,5,16871
3,5,17272
3,4,17492
2,4,17841
1,4,18001
0,4,18161
0,5,18391
0,6,18561
0,7,18701
0,8,18831
0,9,18951
1,9,19301
1,8,19551
1,7,19691
1,6,19821
2,6,20181
2,7,20372
2,8,20531
2,9,20682
3,9,21091
3,8,21302
3,7,21451
3,6,21572
3,5,21702
4,5,22642
4,6,22872
4,7,23041
5,7,23481
5,8,23741
5,9,24171
4,9,24362
5,9,24752
6,9,25001
6,8,25141
6,7,25331
6,6,25491
5,6,25902
6,6,26131
6,7,26421
7,7,26631
8,7,27471
8,8,27752
8,9,27912
8,8,28142
9,8,28322
9,7,28532
9,6,28721
8,6,29151
8,5,29371
7,5,29743
8,5,30022
7,5,30962
7,4,31152
8,4,31532
9,4,31931
9,5,32151
9,4,32412
9,3,32561
9,2,32701
8,2,33131
