x,y,t
0,0,0
1,0,6039
1,1,6276
1,2,6871
0,2,7076
0,3,8227
0,4,8424
0,5,8573
0,6,8738
0,7,8895
0,8,9068
0,9,9232
1,9,13597
2,9,13786
3,9,13951
4,9,14115
5,9,14281
6,9,14429
6,8,14700
5,8,15041
5,7,15245
4,7,15561
3,7,16140
3,8,16424
2,8,16669
1,8,16881
1,7,17229
2,7,30136
1,7,30779
1,6,30969
2,6,31355
3,6,31934
4,6,32138
5,6,32320
6,6,32493
6,7,32920
7,7,33284
8,7,35414
8,6,35819
8,5,36079
7,5,36864
7,4,37117
6,4,38037
5,4,38505
5,5,38772
4,5,39018
3,5,39278
3,4,39674
2,4,40142
1,4,40338
1,3,40582
2,3,41105
3,3,41643
4,3,42283
4,2,54000
5,2,54250
5,1,54440
5,0,54740
4,0,55010
3,0,55182
2,0,55371
2,1,55615
3,1,55850
3,0,56216
4,0,56539
5,0,56744
5,1,57251
5,2,57440
5,3,57613
6,3,57857
6,2,58024
7,2,58760
7,1,59213
7,0,59465
6,0,59798
7,0,60041
8,0,60238
9,0,60458
8,0,64053
8,1,64479
9,1,67570
9,2,67855
8,2,68117
9,2,68328
9,3,68589
9,4,69033
8,4,69628
9,4,69754
9,5,70029
9,6,70241
9,7,70422
9,8,70643
8,8,70960
8,9,71116
