x,y,t
0,0,0
1,0,1551
2,0,1800
3,0,3517
4,0,3883
5,0,4184
6,0,4450
7,0,4700
8,0,4934
9,0,5151
9,1,6652
9,2,11985
9,3,12234
9,4,12435
9,5,12616
9,6,12798
9,7,13001
9,8,13201
8,8,14376
8,9,14935
8,8,15601
8,7,16133
7,7,18169
6,7,18796
6,8,19848
6,9,20236
5,9,21068
4,9,21280
3,9,21519
2,9,21735
1,9,23302
0,9,23768
0,8,24888
0,7,25168
0,6,25435
0,5,25669
0,4,25870
0,3,27554
0,2,27847
1,2,29936
1,1,32404
2,1,33286
3,1,33619
2,1,37976
1,1,38386
1,2,40470
1,3,40852
2,3,42850
3,3,43136
4,3,43403
4,2,45340
5,2,46870
5,1,48239
5,2,49070
6,2,49569
7,2,49803
7,1,51923
8,1,53337
8,2,53904
7,2,55955
6,2,56537
6,3,57420
6,4,57837
7,4,60104
8,4,61570
8,5,63005
7,5,64504
7,4,65088
6,4,65671
5,4,66121
5,3,66658
5,4,67221
5,5,67654
4,5,70340
3,5,70722
3,4,71327
2,4,71922
1,4,73821
0,4,74288
0,5,74907
0,6,75372
1,6,77588
2,6,77822
3,6,78056
4,6,78237
5,6,78437
5,7,82855
6,7,84455
7,7,84722
8,7,84972
8,6,85559
8,7,86535
7,7,87522
6,7,87805
5,7,88023
5,8,88975
5,7,89439
4,7,90389
3,7,90655
2,7,91023
1,7,91523
1,8,92457
2,8,93322
3,8,93739
3,9,98124
4,9,102374
5,9,102673
6,9,102924
6,8,103807
6,7,104023
6,6,104271
