x,y,t
0,0,0
1,0,21468
2,0,21782
3,0,22038
4,0,22290
5,0,22558
6,0,22823
7,0,23075
8,0,23843
9,0,24434
9,1,26314
8,1,27142
8,2,34242
9,2,35314
9,3,36023
9,4,36373
9,5,37049
9,6,37327
9,7,37682
9,8,38491
8,8,42057
8,9,42824
8,8,43314
8,7,43588
8,6,43872
8,5,44130
8,4,44622
7,4,45372
6,4,45746
7,4,49071
7,5,49552
7,4,50537
6,4,51196
6,3,53274
6,2,56132
7,2,56728
7,1,57446
7,2,59294
6,2,60222
5,2,61636
5,3,65014
5,4,65303
5,5,65952
5,6,66318
6,6,67235
6,7,67942
7,7,68544
6,7,69679
6,8,70204
6,9,70725
5,9,72029
5,8,74493
5,7,74985
4,7,75765
4,6,78453
4,5,78901
3,5,90934
3,4,91898
3,3,92766
4,3,94072
4,2,96074
5,2,97189
5,1,97621
5,0,100240
4,0,101237
3,0,101740
3,1,102353
2,1,103297
1,1,103988
1,2,104788
0,2,106486
0,3,107741
1,3,108930
2,3,109347
2,4,109981
1,4,110948
0,4,111343
0,5,112156
0,6,113164
1,6,115454
2,6,115871
3,6,116413
3,7,118818
2,7,119652
1,7,119977
0,7,120310
0,8,124017
1,8,125108
2,8,125519
3,8,127193
3,9,132729
4,9,133535
3,9,134226
2,9,134459
1,9,134692
0,9,134901
