x,y,t
0,0,0
1,0,25722
1,1,26478
2,1,27350
2,0,27829
3,0,28332
3,1,29872
3,0,31325
4,0,31894
5,0,32366
6,0,33801
7,0,34569
8,0,34837
9,0,35121
9,1,35860
8,1,36255
7,1,36744
7,2,37774
8,2,38228
9,2,39385
9,3,39814
9,4,40323
9,5,40924
9,6,41251
9,7,42207
9,8,42777
8,8,43464
8,9,43861
8,8,44565
8,7,44758
8,6,44965
8,5,45147
8,4,45377
7,4,46274
6,4,47307
6,3,47929
6,2,48482
5,2,49219
4,2,49471
4,3,52350
5,3,52796
5,4,53250
5,5,53831
5,6,54515
6,6,54923
6,7,56171
7,7,56524
6,7,57582
6,8,58073
6,9,58505
5,9,58885
5,8,59619
5,7,60059
4,7,60411
3,7,61104
3,8,61729
3,9,62166
4,9,62663
3,9,63050
2,9,63288
1,9,63521
0,9,63740
0,8,64391
1,8,64786
2,8,65240
2,7,65721
1,7,66074
0,7,66383
0,6,66787
1,6,68379
2,6,69078
3,6,69471
4,6,69747
4,5,72627
3,5,73606
4,5,75533
5,5,75695
5,4,76175
6,4,76617
7,4,78446
7,5,78767
7,4,79393
6,4,79747
6,3,80171
6,2,80622
5,2,80988
4,2,81154
5,2,81870
5,1,82229
5,2,82744
4,2,83422
4,3,83989
3,3,84367
3,4,84856
2,4,85228
1,4,85576
0,4,86291
0,5,86642
0,4,87191
0,3,87484
0,2,88078
1,2,88409
1,3,89348
2,3,89763
