x,y,t
0,0,0
1,0,748
2,0,946
3,0,1121
4,0,1282
5,0,1442
6,0,1574
7,0,1711
8,0,1851
9,0,2327
9,1,2534
8,1,2699
7,1,2910
7,2,3075
8,2,3193
9,2,3426
9,3,3623
9,4,3809
8,4,3987
7,4,4194
6,4,4359
6,3,4639
6,2,4844
5,2,5010
4,2,5557
4,3,5745
3,3,6052
2,3,6231
1,3,6391
1,2,6561
1,1,6772
2,1,6928
3,1,7148
3,0,7345
4,0,7498
5,0,7742
5,1,7930
5,2,8109
5,3,8284
5,4,8447
5,5,8599
5,6,8760
6,6,8937
6,7,9476
7,7,9686
8,7,10024
8,6,10255
8,5,10461
7,5,10608
8,5,10769
9,5,10984
9,6,11170
9,7,11336
9,8,11491
8,8,12106
8,9,12283
8,8,12476
8,7,12888
7,7,13035
6,7,13226
6,8,13374
5,8,13572
5,9,13933
6,9,14120
5,9,14330
4,9,14519
3,9,14669
2,9,14807
1,9,14933
0,9,15086
0,8,15224
0,7,15415
1,7,15484
2,7,15664
3,7,15865
3,8,16056
2,8,16155
1,8,16337
1,7,16519
2,7,16640
3,7,16899
4,7,17074
5,7,17281
5,6,17391
4,6,17527
3,6,17697
2,6,17858
1,6,18019
0,6,18161
0,5,18343
0,4,18500
0,3,18679
0,2,18849
0,3,19271
0,4,19517
1,4,19562
2,4,19959
3,4,20186
3,5,20325
4,5,20485
