x,y,t
0,0,0
1,0,1110
1,1,2413
2,1,2765
2,0,3071
2,1,3623
3,1,4011
3,0,4284
4,0,4700
5,0,4918
6,0,5174
7,0,5408
8,0,5608
9,0,5816
8,0,6412
7,0,7703
6,0,8148
5,0,8370
5,1,8758
5,2,9007
6,2,9376
7,2,9579
8,2,9762
8,1,10038
7,1,10693
8,1,12838
9,1,13069
9,2,13740
9,3,13953
9,4,14168
8,4,14508
7,4,14711
6,4,14933
5,4,15118
5,3,15386
6,3,15864
5,3,16260
4,3,16509
3,3,16708
4,3,17349
4,2,17694
4,3,18096
3,3,18407
2,3,18968
1,3,19171
0,3,19377
0,2,20308
1,2,21411
1,3,21796
1,4,21988
2,4,22342
3,4,22525
2,4,22922
1,4,23134
0,4,23334
0,5,23802
0,6,24026
1,6,24507
2,6,24704
3,6,24874
4,6,25066
4,5,25314
3,5,26356
4,5,26864
5,5,27088
5,6,27576
6,6,28208
6,7,28545
7,7,28790
8,7,29000
8,6,30004
8,5,30203
8,4,30368
7,4,30933
7,5,31322
8,5,31613
9,5,31779
9,6,32180
9,7,32341
9,8,32532
8,8,32843
8,9,33328
8,8,33656
8,7,34030
7,7,34381
6,7,34612
6,8,35145
6,9,35321
5,9,35570
5,8,35882
5,7,36095
4,7,36592
3,7,36775
3,8,37463
3,9,38117
4,9,38445
3,9,38676
2,9,38882
1,9,39083
0,9,39291
0,8,40224
0,7,40391
0,6,40580
1,6,41012
1,7,41581
1,8,42083
2,8,42333
2,7,42597
