x,y,t
0,0,0
1,0,67692
2,0,67905
3,0,68454
3,1,69721
2,1,70323
1,1,70740
1,2,71342
0,2,71832
0,3,72806
1,3,73652
2,3,74099
3,3,76178
3,4,76725
2,4,82890
1,4,83298
0,4,83831
0,5,84415
0,6,86385
1,6,88661
2,6,89010
3,6,89324
3,5,90163
4,5,90683
4,6,92994
4,5,100410
5,5,100839
5,6,101302
6,6,101935
6,7,102328
5,7,104016
4,7,104241
3,7,105758
2,7,106021
1,7,106449
0,7,107230
0,8,108643
0,9,108894
1,9,109762
1,8,110210
2,8,110684
2,9,111115
3,9,112272
3,8,113075
3,9,113887
4,9,114258
5,9,114672
6,9,116931
6,8,119482
5,8,121063
5,7,122781
6,7,123494
7,7,123818
8,7,124110
8,8,125067
8,9,125416
8,8,126067
9,8,126510
9,7,127096
9,6,127999
8,6,128970
9,6,134548
9,5,136077
8,5,138351
7,5,138838
8,5,148904
8,4,150495
7,4,151064
6,4,151420
5,4,152130
5,3,153654
4,3,154766
4,2,156489
5,2,157420
5,1,160857
5,0,162812
4,0,163301
5,0,163768
6,0,164148
7,0,164810
8,0,165131
9,0,165597
9,1,165999
8,1,166608
7,1,167132
7,2,169430
6,2,170031
6,3,170718
6,2,171228
7,2,171700
8,2,171948
9,2,172377
9,3,172764
9,4,173045
