user_id,path
a8getgjnzd,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":9555},{""x"":2,""y"":0,""t"":9912},{""x"":3,""y"":0,""t"":10269},{""x"":4,""y"":0,""t"":10689},{""x"":4,""y"":1,""t"":11660},{""x"":5,""y"":1,""t"":35416},{""x"":5,""y"":0,""t"":35974},{""x"":6,""y"":0,""t"":36417},{""x"":6,""y"":1,""t"":37014},{""x"":6,""y"":2,""t"":48609},{""x"":7,""y"":2,""t"":49356},{""x"":7,""y"":3,""t"":50502},{""x"":7,""y"":4,""t"":51026},{""x"":7,""y"":5,""t"":51502},{""x"":7,""y"":6,""t"":51995},{""x"":7,""y"":7,""t"":52706},{""x"":6,""y"":7,""t"":53489},{""x"":6,""y"":6,""t"":55131},{""x"":6,""y"":5,""t"":55694},{""x"":5,""y"":5,""t"":58785},{""x"":5,""y"":4,""t"":63868},{""x"":4,""y"":4,""t"":64676},{""x"":3,""y"":4,""t"":65216},{""x"":3,""y"":3,""t"":72869},{""x"":2,""y"":3,""t"":73587},{""x"":1,""y"":3,""t"":74090},{""x"":1,""y"":4,""t"":76357},{""x"":1,""y"":5,""t"":76746},{""x"":1,""y"":6,""t"":77256},{""x"":2,""y"":6,""t"":77799},{""x"":3,""y"":6,""t"":78509},{""x"":4,""y"":6,""t"":79090},{""x"":3,""y"":6,""t"":79915},{""x"":3,""y"":7,""t"":80568},{""x"":2,""y"":7,""t"":81488},{""x"":1,""y"":7,""t"":82040},{""x"":0,""y"":7,""t"":82372},{""x"":0,""y"":6,""t"":83276},{""x"":0,""y"":5,""t"":83559},{""x"":0,""y"":4,""t"":83779},{""x"":0,""y"":3,""t"":83989},{""x"":1,""y"":3,""t"":85406},{""x"":2,""y"":3,""t"":85716},{""x"":2,""y"":2,""t"":86560},{""x"":3,""y"":2,""t"":87954},{""x"":4,""y"":2,""t"":88378},{""x"":4,""y"":3,""t"":88995},{""x"":5,""y"":3,""t"":89619},{""x"":5,""y"":2,""t"":91549},{""x"":5,""y"":3,""t"":93504},{""x"":6,""y"":3,""t"":93944},{""x"":6,""y"":4,""t"":94450}]"
3kwm1e3eyr,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":1384},{""x"":2,""y"":0,""t"":1513},{""x"":3,""y"":0,""t"":1643},{""x"":4,""y"":0,""t"":1776},{""x"":4,""y"":1,""t"":2479},{""x"":5,""y"":1,""t"":2672},{""x"":5,""y"":0,""t"":2880},{""x"":6,""y"":0,""t"":3097},{""x"":6,""y"":1,""t"":3351},{""x"":6,""y"":2,""t"":3754},{""x"":7,""y"":2,""t"":4078},{""x"":7,""y"":3,""t"":4316},{""x"":7,""y"":4,""t"":4443},{""x"":7,""y"":5,""t"":4569},{""x"":7,""y"":6,""t"":4700},{""x"":7,""y"":7,""t"":4917},{""x"":6,""y"":7,""t"":5184},{""x"":6,""y"":6,""t"":5384},{""x"":6,""y"":5,""t"":5529},{""x"":5,""y"":5,""t"":6091},{""x"":5,""y"":4,""t"":6298},{""x"":6,""y"":4,""t"":6553},{""x"":6,""y"":3,""t"":6756},{""x"":5,""y"":3,""t"":6936},{""x"":5,""y"":2,""t"":7122},{""x"":4,""y"":2,""t"":7433},{""x"":3,""y"":2,""t"":7575},{""x"":2,""y"":2,""t"":7756},{""x"":2,""y"":3,""t"":8130},{""x"":3,""y"":3,""t"":8402},{""x"":4,""y"":3,""t"":8550},{""x"":5,""y"":3,""t"":8840},{""x"":4,""y"":3,""t"":9540},{""x"":4,""y"":4,""t"":9747},{""x"":3,""y"":4,""t"":9949},{""x"":3,""y"":3,""t"":10194},{""x"":2,""y"":3,""t"":10504},{""x"":1,""y"":3,""t"":10659},{""x"":0,""y"":3,""t"":10985},{""x"":0,""y"":4,""t"":11231},{""x"":1,""y"":4,""t"":11447},{""x"":1,""y"":5,""t"":11716},{""x"":0,""y"":5,""t"":11997},{""x"":0,""y"":6,""t"":13205},{""x"":0,""y"":7,""t"":13409},{""x"":1,""y"":7,""t"":13681},{""x"":1,""y"":6,""t"":14194},{""x"":2,""y"":6,""t"":14423},{""x"":2,""y"":7,""t"":15293},{""x"":3,""y"":7,""t"":15552},{""x"":3,""y"":6,""t"":15812},{""x"":4,""y"":6,""t"":15999}]"
2y9vqh1n9w,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":5887},{""x"":2,""y"":0,""t"":6049},{""x"":3,""y"":0,""t"":6201},{""x"":4,""y"":0,""t"":6338},{""x"":5,""y"":0,""t"":6482},{""x"":6,""y"":0,""t"":6670},{""x"":6,""y"":1,""t"":6941},{""x"":5,""y"":1,""t"":7136},{""x"":4,""y"":1,""t"":7292},{""x"":4,""y"":2,""t"":7594},{""x"":3,""y"":2,""t"":8047},{""x"":2,""y"":2,""t"":8192},{""x"":2,""y"":3,""t"":8433},{""x"":1,""y"":3,""t"":8570},{""x"":0,""y"":3,""t"":8754},{""x"":0,""y"":4,""t"":9005},{""x"":0,""y"":5,""t"":9166},{""x"":0,""y"":6,""t"":9318},{""x"":0,""y"":7,""t"":9482},{""x"":1,""y"":7,""t"":9985},{""x"":2,""y"":7,""t"":10138},{""x"":3,""y"":7,""t"":10305},{""x"":3,""y"":6,""t"":10671},{""x"":4,""y"":6,""t"":11000},{""x"":3,""y"":6,""t"":11514},{""x"":2,""y"":6,""t"":11677},{""x"":1,""y"":6,""t"":11833},{""x"":1,""y"":5,""t"":11961},{""x"":1,""y"":4,""t"":12106},{""x"":1,""y"":3,""t"":12287},{""x"":2,""y"":3,""t"":12643},{""x"":3,""y"":3,""t"":12805},{""x"":3,""y"":4,""t"":13021},{""x"":4,""y"":4,""t"":13171},{""x"":4,""y"":3,""t"":13321},{""x"":5,""y"":3,""t"":13633},{""x"":5,""y"":2,""t"":13788},{""x"":6,""y"":2,""t"":13998},{""x"":7,""y"":2,""t"":14193},{""x"":7,""y"":3,""t"":14600},{""x"":7,""y"":4,""t"":14740},{""x"":6,""y"":4,""t"":15917},{""x"":5,""y"":4,""t"":16276},{""x"":5,""y"":5,""t"":16473},{""x"":6,""y"":5,""t"":16645},{""x"":7,""y"":5,""t"":16824},{""x"":7,""y"":6,""t"":17205},{""x"":7,""y"":7,""t"":17373},{""x"":6,""y"":7,""t"":17507},{""x"":6,""y"":6,""t"":17922},{""x"":6,""y"":5,""t"":18106},{""x"":6,""y"":4,""t"":18271},{""x"":6,""y"":3,""t"":18404}]"
tkd0s43vff,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":18969},{""x"":2,""y"":0,""t"":19376},{""x"":3,""y"":0,""t"":19568},{""x"":4,""y"":0,""t"":20272},{""x"":4,""y"":1,""t"":21136},{""x"":5,""y"":1,""t"":21384},{""x"":5,""y"":0,""t"":21688},{""x"":6,""y"":0,""t"":21952},{""x"":6,""y"":1,""t"":22248},{""x"":6,""y"":2,""t"":23280},{""x"":7,""y"":2,""t"":23591},{""x"":7,""y"":3,""t"":23968},{""x"":6,""y"":3,""t"":24297},{""x"":5,""y"":3,""t"":25329},{""x"":5,""y"":2,""t"":25672},{""x"":4,""y"":2,""t"":26088},{""x"":3,""y"":2,""t"":26304},{""x"":2,""y"":2,""t"":26745},{""x"":2,""y"":3,""t"":27168},{""x"":1,""y"":3,""t"":28473},{""x"":0,""y"":3,""t"":28808},{""x"":0,""y"":4,""t"":29161},{""x"":0,""y"":5,""t"":29433},{""x"":0,""y"":6,""t"":29632},{""x"":0,""y"":7,""t"":29832},{""x"":1,""y"":7,""t"":30128},{""x"":2,""y"":7,""t"":30328},{""x"":3,""y"":7,""t"":30512},{""x"":3,""y"":6,""t"":31120},{""x"":4,""y"":6,""t"":31449},{""x"":3,""y"":6,""t"":31720},{""x"":2,""y"":6,""t"":32009},{""x"":1,""y"":6,""t"":32233},{""x"":1,""y"":5,""t"":32520},{""x"":1,""y"":4,""t"":32736},{""x"":1,""y"":3,""t"":33288},{""x"":2,""y"":3,""t"":33600},{""x"":3,""y"":3,""t"":33872},{""x"":3,""y"":4,""t"":35064},{""x"":4,""y"":4,""t"":35360},{""x"":4,""y"":3,""t"":35632},{""x"":5,""y"":3,""t"":35928},{""x"":5,""y"":4,""t"":36408},{""x"":5,""y"":5,""t"":36649},{""x"":6,""y"":5,""t"":37041},{""x"":6,""y"":4,""t"":37969},{""x"":6,""y"":5,""t"":38432},{""x"":6,""y"":6,""t"":38632},{""x"":6,""y"":7,""t"":38784},{""x"":7,""y"":7,""t"":39185},{""x"":7,""y"":6,""t"":39456},{""x"":7,""y"":5,""t"":39608},{""x"":7,""y"":4,""t"":39759}]"
po01wrzodx,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":7052},{""x"":2,""y"":0,""t"":7351},{""x"":3,""y"":0,""t"":7601},{""x"":4,""y"":0,""t"":8369},{""x"":5,""y"":0,""t"":9702},{""x"":6,""y"":0,""t"":10633},{""x"":6,""y"":1,""t"":12836},{""x"":6,""y"":2,""t"":13102},{""x"":7,""y"":2,""t"":14587},{""x"":7,""y"":3,""t"":15186},{""x"":7,""y"":4,""t"":15487},{""x"":7,""y"":5,""t"":15769},{""x"":7,""y"":6,""t"":16003},{""x"":7,""y"":7,""t"":16303},{""x"":6,""y"":7,""t"":16887},{""x"":7,""y"":7,""t"":18103},{""x"":6,""y"":7,""t"":18937},{""x"":6,""y"":6,""t"":19520},{""x"":6,""y"":5,""t"":19870},{""x"":6,""y"":4,""t"":20220},{""x"":6,""y"":3,""t"":20621},{""x"":5,""y"":3,""t"":25855},{""x"":5,""y"":4,""t"":26288},{""x"":5,""y"":5,""t"":27589},{""x"":5,""y"":4,""t"":28107},{""x"":5,""y"":3,""t"":29356},{""x"":5,""y"":2,""t"":29720},{""x"":5,""y"":1,""t"":30089},{""x"":4,""y"":1,""t"":30605},{""x"":4,""y"":2,""t"":30989},{""x"":4,""y"":3,""t"":31240},{""x"":4,""y"":4,""t"":31522},{""x"":3,""y"":4,""t"":32406},{""x"":3,""y"":3,""t"":32807},{""x"":3,""y"":2,""t"":33124},{""x"":2,""y"":2,""t"":34107},{""x"":2,""y"":3,""t"":34790},{""x"":1,""y"":3,""t"":35306},{""x"":0,""y"":3,""t"":36040},{""x"":0,""y"":4,""t"":38640},{""x"":1,""y"":4,""t"":40074},{""x"":1,""y"":5,""t"":40474},{""x"":1,""y"":6,""t"":40973},{""x"":2,""y"":6,""t"":41740},{""x"":3,""y"":6,""t"":43091},{""x"":4,""y"":6,""t"":43475},{""x"":3,""y"":6,""t"":44039},{""x"":3,""y"":7,""t"":44422},{""x"":2,""y"":7,""t"":44891},{""x"":1,""y"":7,""t"":45224},{""x"":0,""y"":7,""t"":45592},{""x"":0,""y"":6,""t"":46075},{""x"":0,""y"":5,""t"":46392}]"
576q3wrtxj,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":2938},{""x"":2,""y"":0,""t"":3134},{""x"":3,""y"":0,""t"":3303},{""x"":4,""y"":0,""t"":3431},{""x"":5,""y"":0,""t"":3602},{""x"":6,""y"":0,""t"":4004},{""x"":6,""y"":1,""t"":5205},{""x"":5,""y"":1,""t"":10322},{""x"":4,""y"":1,""t"":10653},{""x"":4,""y"":2,""t"":11504},{""x"":3,""y"":2,""t"":12104},{""x"":2,""y"":2,""t"":12455},{""x"":2,""y"":3,""t"":13201},{""x"":1,""y"":3,""t"":13587},{""x"":0,""y"":3,""t"":14121},{""x"":0,""y"":4,""t"":17722},{""x"":0,""y"":5,""t"":18135},{""x"":0,""y"":6,""t"":18471},{""x"":0,""y"":7,""t"":18888},{""x"":1,""y"":7,""t"":19536},{""x"":2,""y"":7,""t"":20520},{""x"":3,""y"":7,""t"":20871},{""x"":3,""y"":6,""t"":23870},{""x"":4,""y"":6,""t"":25135},{""x"":3,""y"":6,""t"":27102},{""x"":2,""y"":6,""t"":27337},{""x"":1,""y"":6,""t"":27537},{""x"":1,""y"":5,""t"":28220},{""x"":1,""y"":4,""t"":28471},{""x"":1,""y"":3,""t"":29198},{""x"":2,""y"":3,""t"":31689},{""x"":3,""y"":3,""t"":32103},{""x"":3,""y"":4,""t"":33068},{""x"":4,""y"":4,""t"":35453},{""x"":5,""y"":4,""t"":37736},{""x"":5,""y"":5,""t"":38686},{""x"":6,""y"":5,""t"":41152},{""x"":6,""y"":6,""t"":41801},{""x"":6,""y"":7,""t"":42302},{""x"":7,""y"":7,""t"":43586},{""x"":7,""y"":6,""t"":44284},{""x"":7,""y"":5,""t"":44652},{""x"":7,""y"":4,""t"":45103},{""x"":6,""y"":4,""t"":46452},{""x"":6,""y"":3,""t"":52483},{""x"":6,""y"":2,""t"":52714},{""x"":7,""y"":2,""t"":54883},{""x"":7,""y"":3,""t"":55718},{""x"":6,""y"":3,""t"":57166},{""x"":5,""y"":3,""t"":58017},{""x"":4,""y"":3,""t"":60833},{""x"":4,""y"":2,""t"":61836},{""x"":5,""y"":2,""t"":63232}]"
0acz2uca4n,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":1515},{""x"":2,""y"":0,""t"":1748},{""x"":3,""y"":0,""t"":1915},{""x"":4,""y"":0,""t"":2097},{""x"":5,""y"":0,""t"":2298},{""x"":6,""y"":0,""t"":2697},{""x"":6,""y"":1,""t"":3548},{""x"":6,""y"":2,""t"":4181},{""x"":7,""y"":2,""t"":4531},{""x"":7,""y"":3,""t"":4898},{""x"":7,""y"":4,""t"":5098},{""x"":7,""y"":5,""t"":5515},{""x"":7,""y"":6,""t"":5864},{""x"":7,""y"":7,""t"":6231},{""x"":6,""y"":7,""t"":6665},{""x"":6,""y"":6,""t"":7048},{""x"":6,""y"":5,""t"":7432},{""x"":5,""y"":5,""t"":7882},{""x"":5,""y"":4,""t"":8215},{""x"":4,""y"":4,""t"":8582},{""x"":3,""y"":4,""t"":9182},{""x"":3,""y"":3,""t"":9515},{""x"":2,""y"":3,""t"":9932},{""x"":1,""y"":3,""t"":11002},{""x"":0,""y"":3,""t"":11466},{""x"":0,""y"":4,""t"":12716},{""x"":0,""y"":5,""t"":13016},{""x"":0,""y"":6,""t"":13366},{""x"":0,""y"":7,""t"":13733},{""x"":1,""y"":7,""t"":14066},{""x"":2,""y"":7,""t"":14383},{""x"":3,""y"":7,""t"":14783},{""x"":3,""y"":6,""t"":15283},{""x"":4,""y"":6,""t"":15583},{""x"":3,""y"":6,""t"":16000},{""x"":2,""y"":6,""t"":16266},{""x"":1,""y"":6,""t"":16733},{""x"":1,""y"":5,""t"":17100},{""x"":1,""y"":4,""t"":17450},{""x"":1,""y"":3,""t"":18050},{""x"":2,""y"":3,""t"":19985},{""x"":2,""y"":2,""t"":20419},{""x"":3,""y"":2,""t"":21618},{""x"":4,""y"":2,""t"":21967},{""x"":4,""y"":1,""t"":22351},{""x"":5,""y"":1,""t"":23435},{""x"":5,""y"":2,""t"":23817},{""x"":6,""y"":2,""t"":24802},{""x"":6,""y"":3,""t"":25835},{""x"":6,""y"":4,""t"":26335},{""x"":6,""y"":3,""t"":27001},{""x"":5,""y"":3,""t"":27318},{""x"":4,""y"":3,""t"":27601}]"
zzos9ptpzz,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":6241},{""x"":2,""y"":0,""t"":6596},{""x"":3,""y"":0,""t"":7489},{""x"":4,""y"":0,""t"":7948},{""x"":5,""y"":0,""t"":8324},{""x"":6,""y"":0,""t"":8809},{""x"":6,""y"":1,""t"":9172},{""x"":5,""y"":1,""t"":9629},{""x"":4,""y"":1,""t"":10180},{""x"":4,""y"":2,""t"":10544},{""x"":3,""y"":2,""t"":10984},{""x"":2,""y"":2,""t"":16964},{""x"":3,""y"":2,""t"":22323},{""x"":3,""y"":3,""t"":22809},{""x"":4,""y"":3,""t"":23284},{""x"":5,""y"":3,""t"":23864},{""x"":5,""y"":2,""t"":24212},{""x"":6,""y"":2,""t"":24596},{""x"":7,""y"":2,""t"":24964},{""x"":7,""y"":3,""t"":25428},{""x"":6,""y"":3,""t"":27372},{""x"":7,""y"":3,""t"":33330},{""x"":7,""y"":4,""t"":33676},{""x"":7,""y"":5,""t"":34053},{""x"":7,""y"":6,""t"":34364},{""x"":7,""y"":7,""t"":34672},{""x"":6,""y"":7,""t"":35017},{""x"":6,""y"":6,""t"":35352},{""x"":6,""y"":5,""t"":35788},{""x"":6,""y"":4,""t"":40096},{""x"":5,""y"":4,""t"":40900},{""x"":5,""y"":5,""t"":41489},{""x"":5,""y"":4,""t"":41881},{""x"":4,""y"":4,""t"":42301},{""x"":3,""y"":4,""t"":42685},{""x"":3,""y"":3,""t"":42992},{""x"":2,""y"":3,""t"":43320},{""x"":1,""y"":3,""t"":43675},{""x"":0,""y"":3,""t"":44064},{""x"":0,""y"":4,""t"":44365},{""x"":1,""y"":4,""t"":44812},{""x"":1,""y"":5,""t"":45202},{""x"":0,""y"":5,""t"":45556},{""x"":0,""y"":6,""t"":45868},{""x"":1,""y"":6,""t"":46240},{""x"":2,""y"":6,""t"":48069},{""x"":3,""y"":6,""t"":48477},{""x"":4,""y"":6,""t"":48845},{""x"":3,""y"":6,""t"":49204},{""x"":3,""y"":7,""t"":49460},{""x"":2,""y"":7,""t"":49757},{""x"":1,""y"":7,""t"":50085},{""x"":0,""y"":7,""t"":51132}]"
o3s9vqh613,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":4288},{""x"":2,""y"":0,""t"":4723},{""x"":3,""y"":0,""t"":5165},{""x"":4,""y"":0,""t"":7345},{""x"":4,""y"":1,""t"":10254},{""x"":4,""y"":2,""t"":11840},{""x"":3,""y"":2,""t"":12540},{""x"":2,""y"":2,""t"":12879},{""x"":2,""y"":3,""t"":15400},{""x"":1,""y"":3,""t"":17101},{""x"":0,""y"":3,""t"":17343},{""x"":0,""y"":4,""t"":20642},{""x"":0,""y"":5,""t"":20927},{""x"":0,""y"":6,""t"":21314},{""x"":0,""y"":7,""t"":27291},{""x"":1,""y"":7,""t"":29039},{""x"":2,""y"":7,""t"":31502},{""x"":3,""y"":7,""t"":32075},{""x"":3,""y"":6,""t"":34664},{""x"":4,""y"":6,""t"":35474},{""x"":3,""y"":6,""t"":36350},{""x"":2,""y"":6,""t"":36513},{""x"":1,""y"":6,""t"":37139},{""x"":1,""y"":5,""t"":38179},{""x"":1,""y"":4,""t"":38647},{""x"":1,""y"":3,""t"":40313},{""x"":2,""y"":3,""t"":43776},{""x"":3,""y"":3,""t"":44216},{""x"":3,""y"":4,""t"":49657},{""x"":4,""y"":4,""t"":50968},{""x"":5,""y"":4,""t"":62796},{""x"":5,""y"":3,""t"":70012},{""x"":5,""y"":2,""t"":70528},{""x"":5,""y"":1,""t"":71459},{""x"":5,""y"":0,""t"":71977},{""x"":6,""y"":0,""t"":73002},{""x"":6,""y"":1,""t"":74159},{""x"":6,""y"":2,""t"":75159},{""x"":7,""y"":2,""t"":76128},{""x"":7,""y"":3,""t"":77606},{""x"":7,""y"":4,""t"":77809},{""x"":7,""y"":5,""t"":78016},{""x"":7,""y"":6,""t"":78238},{""x"":7,""y"":7,""t"":78755},{""x"":6,""y"":7,""t"":79525},{""x"":6,""y"":6,""t"":80689},{""x"":6,""y"":5,""t"":81315},{""x"":5,""y"":5,""t"":82382},{""x"":6,""y"":5,""t"":83401},{""x"":6,""y"":4,""t"":84575},{""x"":6,""y"":3,""t"":85066},{""x"":5,""y"":3,""t"":86615},{""x"":4,""y"":3,""t"":86819}]"
ga00sgrx9e,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":9167},{""x"":2,""y"":0,""t"":9619},{""x"":3,""y"":0,""t"":10153},{""x"":4,""y"":0,""t"":10771},{""x"":4,""y"":1,""t"":11637},{""x"":4,""y"":2,""t"":14070},{""x"":3,""y"":2,""t"":14883},{""x"":2,""y"":2,""t"":16368},{""x"":2,""y"":3,""t"":19484},{""x"":1,""y"":3,""t"":20338},{""x"":0,""y"":3,""t"":20850},{""x"":0,""y"":4,""t"":23100},{""x"":1,""y"":4,""t"":24684},{""x"":1,""y"":5,""t"":26850},{""x"":1,""y"":6,""t"":32200},{""x"":2,""y"":6,""t"":35221},{""x"":3,""y"":6,""t"":35687},{""x"":4,""y"":6,""t"":36200},{""x"":3,""y"":6,""t"":36987},{""x"":3,""y"":7,""t"":37553},{""x"":2,""y"":7,""t"":38387},{""x"":1,""y"":7,""t"":39634},{""x"":0,""y"":7,""t"":40083},{""x"":0,""y"":6,""t"":41167},{""x"":0,""y"":5,""t"":42637},{""x"":0,""y"":4,""t"":43333},{""x"":0,""y"":3,""t"":44421},{""x"":1,""y"":3,""t"":46600},{""x"":2,""y"":3,""t"":47687},{""x"":3,""y"":3,""t"":48670},{""x"":3,""y"":4,""t"":49534},{""x"":4,""y"":4,""t"":52800},{""x"":4,""y"":3,""t"":53850},{""x"":5,""y"":3,""t"":55487},{""x"":5,""y"":2,""t"":57100},{""x"":5,""y"":1,""t"":57554},{""x"":5,""y"":0,""t"":58037},{""x"":6,""y"":0,""t"":58734},{""x"":6,""y"":1,""t"":59883},{""x"":6,""y"":2,""t"":60454},{""x"":7,""y"":2,""t"":63804},{""x"":7,""y"":3,""t"":65017},{""x"":7,""y"":4,""t"":66153},{""x"":7,""y"":5,""t"":68838},{""x"":7,""y"":6,""t"":69520},{""x"":7,""y"":7,""t"":70087},{""x"":6,""y"":7,""t"":70817},{""x"":6,""y"":6,""t"":72123},{""x"":6,""y"":5,""t"":73301},{""x"":5,""y"":5,""t"":74354},{""x"":5,""y"":4,""t"":75350},{""x"":6,""y"":4,""t"":76167},{""x"":6,""y"":3,""t"":77004}]"
l6caz605ea,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":4146},{""x"":2,""y"":0,""t"":4645},{""x"":3,""y"":0,""t"":4724},{""x"":4,""y"":0,""t"":4808},{""x"":5,""y"":0,""t"":4892},{""x"":6,""y"":0,""t"":4977},{""x"":6,""y"":1,""t"":7346},{""x"":6,""y"":2,""t"":15130},{""x"":7,""y"":2,""t"":15531},{""x"":7,""y"":3,""t"":20726},{""x"":7,""y"":4,""t"":21226},{""x"":7,""y"":5,""t"":21305},{""x"":7,""y"":6,""t"":21392},{""x"":7,""y"":7,""t"":21472},{""x"":6,""y"":7,""t"":22520},{""x"":6,""y"":6,""t"":23219},{""x"":6,""y"":5,""t"":23719},{""x"":6,""y"":4,""t"":23801},{""x"":6,""y"":3,""t"":23886},{""x"":6,""y"":4,""t"":28973},{""x"":6,""y"":5,""t"":29275},{""x"":5,""y"":5,""t"":30275},{""x"":5,""y"":4,""t"":31676},{""x"":5,""y"":3,""t"":32176},{""x"":5,""y"":2,""t"":32254},{""x"":5,""y"":1,""t"":32604},{""x"":4,""y"":1,""t"":34609},{""x"":4,""y"":2,""t"":35157},{""x"":4,""y"":3,""t"":35592},{""x"":4,""y"":4,""t"":36116},{""x"":3,""y"":4,""t"":37461},{""x"":3,""y"":3,""t"":38081},{""x"":3,""y"":2,""t"":38377},{""x"":2,""y"":2,""t"":39140},{""x"":2,""y"":3,""t"":39713},{""x"":2,""y"":2,""t"":41409},{""x"":2,""y"":3,""t"":42189},{""x"":1,""y"":3,""t"":42739},{""x"":0,""y"":3,""t"":43160},{""x"":0,""y"":4,""t"":44093},{""x"":0,""y"":5,""t"":44596},{""x"":0,""y"":6,""t"":44673},{""x"":0,""y"":7,""t"":44757},{""x"":1,""y"":7,""t"":46490},{""x"":2,""y"":7,""t"":46772},{""x"":3,""y"":7,""t"":47059},{""x"":3,""y"":6,""t"":48881},{""x"":4,""y"":6,""t"":49774},{""x"":3,""y"":6,""t"":50554},{""x"":2,""y"":6,""t"":50886},{""x"":1,""y"":6,""t"":51290},{""x"":1,""y"":5,""t"":52210},{""x"":1,""y"":4,""t"":52450}]"
ii041gtpoz,"[{""x"":0,""y"":0,""t"":0},{""x"":1,""y"":0,""t"":4736},{""x"":2,""y"":0,""t"":4911},{""x"":3,""y"":0,""t"":5071},{""x"":4,""y"":0,""t"":5231},{""x"":5,""y"":0,""t"":5400},{""x"":6,""y"":0,""t"":5568},{""x"":6,""y"":1,""t"":6695},{""x"":6,""y"":2,""t"":7383},{""x"":7,""y"":2,""t"":7623},{""x"":7,""y"":3,""t"":8056},{""x"":7,""y"":4,""t"":8223},{""x"":7,""y"":5,""t"":8385},{""x"":7,""y"":6,""t"":8527},{""x"":7,""y"":7,""t"":8695},{""x"":6,""y"":7,""t"":10112},{""x"":6,""y"":6,""t"":13392},{""x"":6,""y"":5,""t"":13736},{""x"":6,""y"":4,""t"":13951},{""x"":6,""y"":3,""t"":14279},{""x"":6,""y"":2,""t"":15160},{""x"":6,""y"":1,""t"":15439},{""x"":5,""y"":1,""t"":15983},{""x"":4,""y"":1,""t"":16328},{""x"":5,""y"":1,""t"":21552},{""x"":5,""y"":2,""t"":22073},{""x"":4,""y"":2,""t"":23233},{""x"":3,""y"":2,""t"":23431},{""x"":2,""y"":2,""t"":23641},{""x"":2,""y"":3,""t"":29617},{""x"":1,""y"":3,""t"":29952},{""x"":0,""y"":3,""t"":30160},{""x"":0,""y"":4,""t"":30689},{""x"":0,""y"":5,""t"":30881},{""x"":0,""y"":6,""t"":31048},{""x"":0,""y"":7,""t"":31289},{""x"":1,""y"":7,""t"":32463},{""x"":2,""y"":7,""t"":32674},{""x"":3,""y"":7,""t"":33257},{""x"":3,""y"":6,""t"":34320},{""x"":4,""y"":6,""t"":34696},{""x"":3,""y"":6,""t"":35752},{""x"":2,""y"":6,""t"":36057},{""x"":1,""y"":6,""t"":36416},{""x"":1,""y"":5,""t"":36808},{""x"":1,""y"":4,""t"":37121},{""x"":1,""y"":3,""t"":37615},{""x"":2,""y"":3,""t"":37943},{""x"":3,""y"":3,""t"":38200},{""x"":3,""y"":4,""t"":38961},{""x"":4,""y"":4,""t"":39328},{""x"":4,""y"":3,""t"":40368},{""x"":5,""y"":3,""t"":41007},{""x"":5,""y"":4,""t"":41689},{""x"":5,""y"":5,""t"":42121}]"
