x,y,t
0,0,0
0,1,1641
0,2,2142
0,3,2224
0,4,2307
0,5,2390
0,6,2474
0,7,2560
0,8,2842
0,9,3050
0,10,3215
0,11,3396
1,11,3692
2,11,3903
3,11,4082
3,10,4687
3,9,5091
4,9,5477
5,9,5943
6,9,6197
6,10,6622
6,11,6846
7,11,7278
8,11,7778
9,11,7860
10,11,7949
11,11,8032
11,10,8571
11,9,8795
11,8,9068
11,7,9154
11,6,9336
11,5,9563
10,5,9993
10,6,10312
10,7,10536
10,8,10716
10,9,10881
10,10,11077
9,10,11387
8,10,11642
7,10,11897
7,9,12231
8,9,12543
9,9,12902
9,8,13207
9,7,13447
9,6,13656
9,5,13868
8,5,14658
8,4,14976
8,3,15277
8,2,16133
9,2,16532
10,2,17386
10,3,17810
11,3,18152
11,2,18532
11,1,18951
11,0,19146
10,0,19608
9,0,19848
8,0,20040
7,0,20222
6,0,20401
5,0,20583
5,1,21005
4,1,21318
3,1,21683
4,1,22023
5,1,22413
5,0,22702
6,0,23088
7,0,23432
7,1,23962
8,1,24228
9,1,24498
10,1,24706
10,2,25144
9,2,25489
8,2,25711
7,2,25923
6,2,26116
6,3,26976
7,3,27333
7,4,27849
7,5,28178
8,5,28562
8,6,29034
8,7,29317
8,8,29510
7,8,29853
6,8,30092
5,8,30301
4,8,30497
3,8,30678
4,8,31247
4,7,31551
4,6,31806
4,5,32001
4,4,32195
4,3,32390
5,3,32672
5,4,33007
5,5,33276
5,6,33469
5,7,33635
6,7,33962
7,7,34517
7,6,34867
6,6,35253
6,5,35572
6,4,35796
6,3,35990
5,3,36692
4,3,37157
4,4,37522
3,4,38044
2,4,38282
1,4,38462
1,3,38874
1,2,39129
1,1,39305
1,0,39499
1,1,40086
1,2,40310
2,2,40655
2,3,40896
2,4,41119
2,5,41360
2,6,41600
3,6,41927
3,5,42336
2,5,42722
1,5,42977
1,6,43401
1,7,43656
1,6,44076
2,6,44462
3,6,44732
4,6,44897
4,7,45231
4,8,45561
3,8,46037
3,9,46521
2,9,46832
2,10,47301
