x,y,t
0,0,0
1,0,1008
1,1,1440
0,1,1640
0,2,1872
1,2,2104
2,2,2536
2,3,2736
1,3,2920
0,3,3208
0,4,3440
1,4,3664
2,4,3872
2,5,5320
2,6,5712
1,6,5856
1,5,6104
0,5,6344
0,6,6576
0,7,6800
1,7,7016
0,7,7384
0,8,7544
0,9,8184
0,10,8352
0,11,8512
1,11,8752
2,11,9328
3,11,9512
3,10,9712
2,10,9912
2,9,10120
3,9,10336
3,8,10664
4,8,10992
4,9,11632
5,9,11840
5,8,12056
6,8,12656
6,9,12944
6,10,13144
6,11,13336
7,11,14152
8,11,14657
9,11,14688
10,11,14719
11,11,14766
11,10,15144
10,10,15384
9,10,15897
8,10,15928
7,10,16160
7,9,16480
8,9,16720
9,9,16905
10,9,17064
11,9,17232
11,8,17536
11,7,18240
10,7,18416
10,8,18632
9,8,18816
9,7,19080
8,7,19272
8,8,19520
7,8,19728
7,7,19960
6,7,20240
5,7,20432
4,7,20648
4,6,21064
3,6,21240
3,5,21544
3,4,24672
4,4,26089
4,5,26424
5,5,27440
5,6,27640
6,6,27928
7,6,28576
8,6,28752
9,6,28921
10,6,29080
11,6,29264
11,5,29488
10,5,29648
9,5,29824
8,5,29984
8,4,30392
7,4,30552
7,5,30777
6,5,31009
6,4,31224
5,4,31520
4,4,37497
4,3,37648
5,3,37856
6,3,38169
7,3,38417
6,3,43777
6,2,43913
7,2,44089
8,2,44401
8,3,44841
8,2,45856
9,2,46017
10,2,46601
10,3,46745
11,3,46961
11,2,47129
11,1,47489
11,0,47721
10,0,47905
10,1,48120
9,1,48305
9,0,48505
8,0,48705
8,1,48913
7,1,49080
7,0,49289
6,0,49481
5,0,49761
5,1,49937
4,1,50105
3,1,50297
