x,y,t
0,0,0
1,0,4042
1,1,4480
0,1,4827
0,2,5277
1,2,5636
2,2,6668
2,3,6942
1,3,7280
0,3,7569
0,4,7982
1,4,8321
2,4,9113
2,5,10298
1,5,10647
0,5,11122
0,6,11641
1,6,12151
2,6,12591
1,6,14026
1,7,14394
0,7,14845
0,8,15335
0,9,15618
0,10,15942
0,11,16256
1,11,16596
2,11,17161
3,11,17554
3,10,17891
2,10,18270
2,9,18559
3,9,19143
3,8,21140
4,8,22016
4,9,22398
5,9,23300
6,9,24724
6,10,25562
6,11,26051
7,11,26514
8,11,26943
9,11,28313
10,11,28578
11,11,28840
11,10,29191
10,10,29537
9,10,29736
8,10,30085
7,10,30394
7,9,30780
8,9,31196
9,9,31417
10,9,31695
11,9,31982
11,8,32288
10,8,32628
9,8,32806
8,8,32991
7,8,33247
6,8,33511
5,8,33850
5,7,34210
4,7,34522
4,6,35070
3,6,35478
3,5,35852
3,4,36447
4,4,37093
4,5,39941
5,5,42194
5,6,42630
6,6,43348
6,7,43930
7,7,44252
8,7,44686
9,7,44937
10,7,45209
11,7,45468
11,6,45973
10,6,46365
9,6,46652
8,6,47262
7,6,48817
7,5,49413
8,5,49890
9,5,50190
10,5,50510
11,5,50833
10,5,51345
9,5,51527
8,5,51702
7,5,51869
6,5,52088
6,4,52545
5,4,52928
6,4,53309
7,4,53572
8,4,53950
8,3,54328
7,3,55302
6,3,55513
5,3,55820
4,3,56217
5,3,56833
6,3,57142
6,2,57720
7,2,58237
8,2,58498
9,2,58758
10,2,59072
10,3,59348
11,3,59648
11,2,59978
11,1,60194
11,0,61266
10,0,61589
10,1,61897
10,0,62162
10,1,63206
9,1,63454
9,0,63829
8,0,64204
8,1,64886
7,1,65162
7,0,65511
6,0,65867
5,0,66220
5,1,66529
4,1,66791
3,1,66980
