x,y,t
0,0,0
1,0,3339
1,1,4485
0,1,5324
0,2,6241
1,2,6743
2,2,6958
2,3,7710
1,3,8160
0,3,8359
0,4,13831
1,4,14731
2,4,14948
3,4,15148
4,4,15330
5,4,15532
6,4,15782
7,4,19786
8,4,20035
8,3,21337
7,3,23154
6,3,23371
5,3,23589
4,3,23821
5,3,24489
6,3,24706
6,2,26140
7,2,26757
8,2,26990
9,2,27192
10,2,27641
10,3,28191
11,3,28625
11,2,29471
11,1,29993
10,1,30760
9,1,30960
8,1,31160
7,1,31573
7,0,33708
6,0,34325
5,0,34525
5,1,36043
4,1,36511
3,1,36711
4,1,37446
5,1,37677
5,0,38279
6,0,39813
7,0,40013
8,0,40213
9,0,40412
10,0,41715
11,0,42114
10,0,45487
9,0,45750
8,0,46001
8,1,46720
8,2,47372
8,3,48256
8,4,48970
8,5,49821
7,5,52306
6,5,52790
5,5,53056
4,5,53290
3,5,53523
2,5,53740
1,5,53957
0,5,54207
0,6,55006
0,7,57927
1,7,59245
0,7,60463
0,8,60949
0,9,61415
0,10,62296
0,11,62831
1,11,63608
2,11,63897
3,11,64165
3,10,66483
2,10,66984
2,9,67651
3,9,69036
4,9,69435
5,9,69702
6,9,69952
6,10,72673
6,11,73556
7,11,75624
8,11,75891
9,11,76141
10,11,76357
11,11,78042
11,10,79093
10,10,79777
9,10,80010
8,10,80244
7,10,80461
7,9,81114
8,9,81746
9,9,81962
10,9,82195
11,9,82395
11,8,83114
10,8,84180
9,8,84413
8,8,84614
7,8,84835
6,8,85031
5,8,85231
4,8,85448
3,8,85647
4,8,86844
4,7,88083
5,7,88901
6,7,89134
7,7,89351
8,7,89551
9,7,89785
10,7,90869
11,7,91102
11,6,93071
11,5,93471
10,5,95439
10,6,95989
9,6,97102
9,5,97857
9,6,98608
8,6,99242
7,6,99458
6,6,99676
5,6,99855
4,6,100073
3,6,100273
2,6,100493
1,6,100709
