x,y,t
0,0,0
1,0,9584
1,1,9817
0,1,10070
0,2,10328
1,2,10603
1,3,10879
0,3,11280
0,4,11537
1,4,11796
0,4,12129
1,4,12725
1,5,13006
0,5,13224
0,6,13665
1,6,13957
1,7,14241
0,7,14564
0,8,14840
0,9,15022
0,10,15190
0,11,15331
1,11,15817
2,11,16201
3,11,18548
3,10,18835
2,10,19111
2,9,19437
3,9,20413
3,8,20630
3,9,28808
4,9,29027
4,8,30289
4,7,30496
4,6,30677
3,6,31157
2,6,39189
2,5,39900
2,4,40100
2,3,40282
2,2,40504
2,3,40877
2,4,41876
3,4,42444
3,5,42913
4,5,43244
4,4,43754
4,3,44778
5,3,46014
5,4,46574
5,5,47356
5,6,47513
5,7,47672
5,8,47836
5,9,48000
6,9,48850
6,10,49309
6,11,49534
7,11,49942
8,11,50109
9,11,50258
10,11,50416
11,11,50576
11,10,51059
10,10,52095
9,10,52242
8,10,52382
7,10,52553
7,9,53004
8,9,53295
9,9,53470
10,9,53603
11,9,53762
11,8,54230
10,8,54824
9,8,54995
8,8,55163
7,8,55312
6,8,55530
6,7,55855
7,7,56122
8,7,56271
9,7,56564
10,7,56705
11,7,57800
11,6,58069
10,6,58518
9,6,58716
8,6,58856
7,6,59032
7,5,66443
8,5,66803
9,5,67329
10,5,67477
11,5,67643
10,5,68096
9,5,68286
8,5,68424
7,5,68567
6,5,68718
6,6,69231
6,5,71037
6,4,73092
6,3,73289
6,2,73441
7,2,74069
7,1,74325
7,0,74475
6,0,74960
5,0,75159
5,1,75552
4,1,75903
3,1,76068
4,1,76587
5,1,76762
5,0,77005
6,0,77590
7,0,77744
7,1,78896
7,2,79045
7,3,79220
7,4,79616
8,4,79848
8,3,80199
8,2,80379
8,1,80523
8,0,80673
9,0,81181
9,1,81584
9,2,81736
10,2,83420
10,3,83664
11,3,83944
11,2,84201
11,1,84368
11,0,84535
10,0,84969
10,1,85211
