x,y,t
0,0,0
0,1,2472
0,2,2768
0,3,3001
0,4,3151
0,5,3317
0,6,3484
0,7,3616
0,8,3766
0,9,3898
0,10,4050
0,11,4131
1,11,4805
2,11,5201
3,11,5901
2,11,6717
1,11,7770
2,11,8580
2,10,9322
2,9,9901
3,9,10534
3,10,11184
3,9,12638
4,9,13284
5,9,13550
6,9,14017
6,10,14721
6,11,15234
7,11,15921
8,11,16066
9,11,16217
10,11,16383
11,11,16515
11,10,17250
10,10,18454
9,10,18617
8,10,18748
7,10,18880
7,9,19618
8,9,20217
9,9,20383
10,9,20514
11,9,20663
11,8,21352
10,8,22069
9,8,22233
8,8,22365
7,8,23369
6,8,23533
5,8,23682
4,8,23832
3,8,24287
4,8,25037
4,7,25737
5,7,26799
6,7,26965
7,7,27097
8,7,27246
9,7,27397
10,7,27529
11,7,28349
11,6,29070
10,6,29833
9,6,29999
8,6,30131
7,6,31140
6,6,31316
5,6,31447
4,6,31579
3,6,32718
2,6,32882
1,6,33029
1,7,33703
1,6,34668
1,5,35183
2,5,35832
3,5,35964
4,5,36115
5,5,36263
6,5,36396
7,5,36546
8,5,36697
9,5,36829
10,5,36979
11,5,37999
10,5,38881
9,5,39266
8,5,39620
8,4,40549
7,4,41151
6,4,41278
5,4,42467
4,4,42648
3,4,42778
2,4,42947
1,4,43079
1,3,43799
1,2,44732
1,1,44879
1,0,45103
1,1,45865
1,2,46264
2,2,46731
2,3,47382
2,4,49152
3,4,49864
4,4,50098
4,3,50964
5,3,51367
6,3,52486
7,3,52645
8,3,52794
8,2,55514
7,2,56247
6,2,56564
7,2,57314
8,2,57445
9,2,58564
10,2,58746
10,3,59500
11,3,60047
11,2,60718
11,1,60862
10,1,63830
9,1,65000
8,1,65145
7,1,65276
7,0,66113
8,0,66683
9,0,66829
10,0,66980
11,0,68602
10,0,69180
9,0,69328
8,0,70468
7,0,70629
6,0,70760
5,0,71813
5,1,72446
4,1,72829
3,1,72978
