x,y,t
0,0,0
1,0,998
0,0,1699
0,1,1971
0,2,3339
0,3,3421
0,4,3556
0,5,3746
0,6,3884
0,7,4033
0,8,4169
0,9,4308
0,10,4450
0,11,4630
1,11,4819
2,11,5040
2,10,5822
2,9,6266
2,10,7688
2,11,7825
3,11,8022
3,10,8390
3,9,8561
3,8,8781
4,8,9086
4,7,9294
4,6,9675
3,6,9851
2,6,10052
1,6,10442
1,7,10578
1,6,10911
1,5,11067
1,4,11227
1,3,11409
1,2,11589
1,1,11759
1,2,12036
2,2,12304
2,3,12601
2,4,12775
2,5,13327
3,5,13498
3,4,13692
4,4,14022
4,5,14398
4,4,14645
4,3,14797
5,3,15264
6,3,15497
6,2,15742
7,2,16023
7,1,16294
7,0,16559
6,0,16729
5,0,16926
5,1,17111
4,1,17301
3,1,17471
4,1,17853
5,1,17984
5,0,18369
6,0,18559
7,0,18830
8,0,18967
9,0,19121
10,0,19262
11,0,19396
11,1,19713
11,2,19884
11,3,20034
10,3,20254
10,2,20549
10,1,20824
9,1,21051
9,2,21222
8,2,21491
8,1,21661
8,2,21938
8,3,22151
7,3,22465
7,4,22807
8,4,23165
7,4,23399
6,4,23548
5,4,23705
5,5,23953
6,5,24154
7,5,24326
8,5,24469
9,5,24612
10,5,24773
11,5,24936
11,6,25241
11,7,25425
11,8,25583
11,9,25741
11,10,25894
11,11,26056
10,11,26393
9,11,26535
8,11,26695
7,11,26850
6,11,27039
6,10,27365
6,9,27567
5,9,27746
4,9,28072
5,9,28206
5,8,28425
5,7,28642
5,6,28792
6,6,29022
7,6,29221
8,6,29385
9,6,29538
10,6,29704
10,7,30135
10,8,30301
10,9,30472
10,10,30629
9,10,30868
8,10,31064
7,10,31223
7,9,31467
8,9,31672
9,9,31863
10,9,32059
10,8,32230
10,7,32409
10,6,32670
9,6,32841
8,6,33080
8,7,33199
7,7,33465
6,7,33705
6,8,34063
7,8,34202
8,8,34394
9,8,34571
10,8,34731
10,7,34921
9,7,35205
