x,y,t
0,0,0
1,0,3294
1,1,7346
0,1,9174
0,2,11154
0,3,11734
0,4,12266
0,5,12766
0,6,13466
0,7,13855
0,8,14326
0,9,14766
0,10,15227
0,11,15714
1,11,16894
2,11,17435
2,10,18775
2,9,19234
3,9,21074
3,8,23114
4,8,23845
4,7,24586
4,6,25055
3,6,26716
2,6,27106
1,6,27486
1,7,28048
1,6,28534
1,5,28914
1,4,29705
1,3,30135
1,2,30813
2,2,31367
2,3,32546
2,4,33086
2,5,33674
3,5,35234
3,4,35886
4,4,37566
4,5,38969
4,4,41066
4,3,41278
5,3,42018
6,3,42407
6,2,43528
7,2,44191
7,1,44858
7,2,52497
7,3,53499
7,4,54778
6,4,55608
5,4,56038
5,5,56606
5,6,57117
5,7,57487
5,8,57886
5,9,58346
4,9,58817
3,9,59518
3,10,60086
2,10,60109
2,11,60499
3,11,61466
3,10,62824
3,9,63057
4,9,64558
5,9,64746
6,9,65166
6,10,66225
6,11,67098
6,10,67717
6,9,67957
6,8,68218
6,7,68459
6,6,68686
6,5,68969
7,5,70037
7,6,70538
7,7,70758
7,8,71058
7,9,71289
7,10,71510
7,11,71739
8,11,73070
9,11,73277
10,11,73477
11,11,73679
11,10,74970
11,9,75178
11,8,75390
11,7,75598
11,6,75817
11,5,76017
10,5,77313
10,6,78110
10,7,78297
10,8,78517
10,9,78739
10,10,78937
9,10,79718
9,9,80870
9,8,81049
9,7,81249
9,6,81429
9,5,81619
8,5,83310
8,6,83891
8,7,84098
8,8,84317
8,9,84538
8,10,84740
8,9,85449
8,8,85677
8,7,85890
8,6,86078
8,5,86269
8,4,86450
8,3,86639
8,2,86877
8,1,87137
8,2,88211
9,2,88631
10,2,89239
10,3,89934
11,3,90453
11,2,91851
11,1,92053
11,0,92630
10,0,95631
10,1,96141
9,1,96672
9,0,97289
8,0,98053
7,0,98341
6,0,98591
5,0,98858
5,1,99602
4,1,100169
3,1,100451
