x,y,t
0,0,0
1,0,5022
1,1,5292
0,1,5656
0,2,6570
1,2,6848
2,2,7062
2,3,7358
1,3,7624
0,3,7890
0,4,16910
1,4,17435
2,4,17634
3,4,17822
3,5,18082
2,5,18323
1,5,18523
0,5,18700
0,6,26369
1,6,28051
1,7,28464
0,7,28658
0,8,29072
0,9,30704
0,10,30971
0,11,31173
1,11,31481
2,11,31692
3,11,32050
3,10,32264
2,10,32577
2,9,33068
3,9,33352
3,8,33733
4,8,34493
4,9,34845
5,9,35509
6,9,35746
6,10,36079
6,11,36305
7,11,36576
8,11,36756
9,11,36958
10,11,37139
11,11,37317
11,10,38576
11,9,38771
11,8,38951
11,7,39141
11,6,39322
11,5,39524
10,5,40053
10,6,40310
10,7,40518
10,8,40699
10,9,40901
10,10,41084
9,10,41481
9,9,41728
9,8,41921
9,7,42118
9,6,42307
9,5,42503
8,5,42915
8,6,43211
8,7,43419
8,8,43595
8,9,43787
8,10,43963
7,10,44217
7,9,44543
7,8,44940
6,8,45419
5,8,45589
5,7,46203
4,7,47295
4,6,47639
3,6,48354
2,6,48560
3,6,48807
4,6,49163
5,6,49460
6,6,49909
6,7,50254
7,7,50473
7,6,50690
7,5,51107
6,5,51582
5,5,51765
4,5,52193
4,4,52551
4,3,53753
5,3,54026
5,4,54269
6,4,55436
7,4,55639
8,4,55813
8,3,58411
7,3,58795
6,3,58958
6,2,59250
7,2,59651
8,2,59826
9,2,60002
10,2,60293
10,3,60553
11,3,60754
11,2,61003
11,1,61494
11,0,61710
10,0,62478
10,1,62833
9,1,63073
9,0,63687
8,0,63936
8,1,64218
7,1,64462
7,0,64731
6,0,65153
5,0,65403
5,1,65709
4,1,65940
3,1,66138
