x,y,t
0,0,0
1,0,4827
1,1,5621
0,1,6200
0,2,9173
1,2,9616
2,2,10024
2,3,10385
1,3,11041
0,3,11410
0,4,26057
0,5,26608
0,6,27041
0,7,27550
0,8,27992
0,9,28440
0,10,28911
0,11,29369
1,11,30077
2,11,31069
3,11,34719
3,10,35062
2,10,35385
2,9,35721
3,9,36191
3,8,39714
4,8,41807
4,9,42308
5,9,43101
5,8,43478
6,8,44031
6,9,44398
6,10,44755
6,11,45062
7,11,46930
8,11,47429
9,11,47457
10,11,47481
11,11,47521
11,10,48126
10,10,48462
9,10,48700
8,10,48962
7,10,49237
7,9,49590
8,9,49922
9,9,50180
10,9,50424
11,9,50669
11,8,50997
10,8,51274
9,8,51513
8,8,51764
7,8,52275
7,7,58433
8,7,59002
9,7,59354
10,7,59684
11,7,60796
11,6,61293
11,5,61627
10,5,62047
10,6,62449
9,6,62857
9,5,63254
8,5,64735
8,6,65228
7,6,71688
7,5,72503
6,5,72833
6,6,73219
6,7,73573
5,7,74098
5,6,75054
5,5,75386
4,5,76909
4,6,77939
4,7,78275
4,6,78839
3,6,79106
2,6,80041
1,6,80895
1,7,81186
1,6,81508
1,5,83702
1,4,84137
2,4,84822
2,5,85200
3,5,85563
3,4,85909
4,4,86381
4,3,87866
5,3,88295
5,4,88683
6,4,89114
6,3,89898
7,3,90522
7,4,90813
8,4,91121
8,3,91490
8,2,94851
9,2,95459
10,2,95825
10,3,96155
11,3,96413
11,2,96680
11,1,97400
11,0,98091
10,0,98457
10,1,98798
9,1,99066
9,0,99385
8,0,99725
8,1,100352
7,1,103527
7,2,103856
6,2,104166
7,2,104520
7,1,104777
7,0,105134
6,0,105680
5,0,106085
5,1,106500
4,1,106769
3,1,107110
