x,y,t
0,0,0
0,1,3815
0,2,5199
0,3,5389
0,4,5546
0,5,5727
0,6,5916
0,7,6100
0,8,6276
0,9,6487
0,10,6706
0,11,6929
1,11,7978
2,11,9015
2,10,9576
2,9,10220
2,10,11540
2,11,11920
3,11,12650
3,10,13352
3,9,13845
3,8,14426
4,8,15916
4,7,17125
4,6,18053
3,6,19213
2,6,20014
1,6,21969
1,7,22845
1,6,23457
1,5,23761
1,4,23973
1,3,24253
1,2,24505
1,1,24737
1,0,24964
1,1,26329
1,2,27157
2,2,27770
2,3,28560
2,4,29211
2,5,29921
3,5,31935
4,5,32202
5,5,32440
6,5,32665
7,5,32888
8,5,33109
9,5,33318
10,5,35727
11,5,35949
11,6,37220
11,7,37426
11,8,37621
11,9,37826
11,10,38022
11,11,38214
10,11,39553
9,11,41073
8,11,42576
7,11,43254
6,11,43928
6,10,46058
6,9,47157
5,9,48102
4,9,48796
5,9,49707
5,8,50401
5,7,51218
5,6,51989
6,6,53234
7,6,53795
8,6,54349
9,6,54934
10,6,55460
10,7,56429
10,8,56996
10,9,57489
10,10,58188
9,10,59471
9,9,59992
9,8,60478
9,7,60931
8,7,62083
8,8,62991
8,9,63516
8,10,64068
7,10,64897
7,9,65431
7,8,65954
7,7,66589
6,7,67539
6,8,68377
6,7,72724
6,6,72972
6,5,73217
6,4,73419
6,3,73611
6,2,73811
7,2,75152
7,3,75682
7,4,76323
6,4,77592
5,4,77830
4,4,78045
3,4,78943
4,4,79544
4,3,80288
5,3,80814
6,3,82992
7,3,83216
8,3,83427
8,4,84708
8,3,85197
8,2,85586
8,1,85888
8,0,86108
7,0,87226
6,0,87753
5,0,88491
5,1,89312
4,1,89941
3,1,90592
4,1,91413
5,1,92104
5,0,92765
6,0,93572
7,0,94405
8,0,95498
9,0,95736
10,0,95965
11,0,96195
11,1,97012
10,1,97814
9,1,98123
8,1,98329
7,1,98541
7,2,100856
8,2,101611
9,2,101883
10,2,102144
11,2,102361
11,3,103640
10,3,104475
