x,y,t
0,0,0
1,0,1385
1,1,3865
1,2,4249
2,2,4561
2,3,4969
2,4,5641
3,4,5961
4,4,6321
4,3,6593
5,3,6921
6,3,7513
6,2,7833
7,2,8168
7,1,8480
7,0,9273
6,0,9601
5,0,9881
5,1,10185
4,1,10457
3,1,10704
4,1,11232
5,1,11505
5,0,11825
6,0,12256
7,0,12759
8,0,12790
9,0,12837
10,0,12868
11,0,12900
11,1,13360
10,1,13640
9,1,13952
8,1,14216
8,2,14584
9,2,14816
10,2,15104
11,2,15424
11,3,15736
10,3,16048
10,2,16376
9,2,16632
8,2,16880
8,3,17216
7,3,17520
7,4,19216
8,4,19480
8,5,20088
9,5,20752
10,5,21088
11,5,21456
11,6,21936
11,7,22450
11,8,22481
11,9,22512
11,10,22543
11,11,22574
10,11,22952
9,11,23465
8,11,23495
7,11,23526
6,11,23558
6,10,23992
6,9,24248
5,9,24688
4,9,24944
3,9,25232
3,10,25608
3,11,26264
2,11,26896
2,10,27215
2,9,27992
2,10,28496
2,11,28896
1,11,29192
0,11,29440
0,10,29880
0,9,30383
0,8,30413
0,7,30460
0,6,30490
0,5,30522
0,4,30553
0,3,30585
0,2,30617
0,1,30648
0,0,30679
1,0,31584
1,1,31871
1,2,32382
1,3,32414
1,4,32444
1,5,32476
1,6,32508
1,7,32540
1,6,32952
1,5,33288
2,5,34200
3,5,34709
4,5,34740
5,5,34771
6,5,34803
7,5,34834
8,5,34865
9,5,34911
10,5,34942
11,5,34973
11,6,36063
10,6,36423
9,6,36926
8,6,36958
7,6,36990
6,6,37022
5,6,37069
4,6,37101
3,6,37133
2,6,37162
1,6,37194
0,6,37225
0,5,37551
0,4,38066
0,3,38097
0,2,38128
0,1,38160
0,2,38623
0,3,38879
0,4,39327
1,4,39591
2,4,40094
3,4,40125
4,4,40172
5,4,40203
6,4,40235
7,4,40266
8,4,40297
8,5,40719
8,6,40991
8,7,41431
9,7,41823
10,7,42271
10,8,42695
10,9,43079
10,10,43311
9,10,43671
8,10,44095
7,10,44335
7,9,44919
7,8,45167
6,8,45527
5,8,45751
4,8,45967
3,8,46271
4,8,46879
4,7,47159
5,7,47447
6,7,47679
7,7,47983
8,7,48167
8,8,48575
8,9,48943
9,9,49199
9,8,49463
