x,y,t
0,0,0
1,0,15524
1,1,16374
0,1,17222
0,2,18770
0,3,19002
0,4,19204
0,5,19403
0,6,19853
1,6,25376
1,7,26025
0,7,26407
0,8,27258
0,9,27589
0,10,27905
0,11,28306
1,11,29534
2,11,29768
3,11,30168
3,10,31066
2,10,31532
2,9,32048
3,9,33679
3,8,35443
4,8,40136
4,9,42015
5,9,43630
5,8,44162
5,7,44729
4,7,45459
4,6,46675
3,6,47091
2,6,48252
2,5,49055
1,5,49953
1,4,50369
1,3,50786
1,2,51152
2,2,51866
2,3,52745
2,4,53248
3,4,53980
3,5,55779
4,5,58858
5,5,66796
5,6,67815
6,6,69024
6,7,70422
6,8,70788
6,9,71172
6,10,71671
6,11,72220
7,11,81225
8,11,82087
9,11,82421
10,11,82670
11,11,83085
11,10,83685
10,10,84118
9,10,84450
8,10,84931
7,10,85332
7,9,85882
8,9,86826
9,9,87046
10,9,87228
11,9,87609
11,8,88144
10,8,88543
9,8,88744
8,8,89475
7,8,90791
7,7,91356
8,7,94318
9,7,94550
10,7,94950
11,7,95367
11,6,96082
11,5,96681
10,5,97459
10,6,98348
9,6,98945
9,5,99510
8,5,100076
8,6,100659
7,6,101190
7,5,101656
6,5,102105
6,4,102900
5,4,103620
4,4,104136
4,3,104619
5,3,105480
6,3,105900
6,2,106784
7,2,107731
7,3,108214
7,4,108697
8,4,109828
8,3,110293
8,2,110826
9,2,111442
10,2,112024
10,3,112607
11,3,112940
11,2,113605
11,1,114153
11,0,114804
10,0,115487
10,1,117219
9,1,117899
9,0,118598
8,0,119447
8,1,119931
7,1,120662
7,0,121161
6,0,121710
5,0,122291
5,1,123087
4,1,124389
3,1,124955
