x,y,t
0,0,0
1,0,3348
1,1,3792
0,1,4289
0,2,4762
1,2,5178
2,2,5409
2,3,5978
1,3,6450
0,3,6682
0,4,7258
1,4,7788
2,4,8297
3,4,8327
4,4,8358
5,4,8389
6,4,8420
7,4,8451
8,4,8482
8,3,9320
7,3,9832
6,3,10342
5,3,10373
4,3,10404
5,3,11426
6,3,11730
6,2,12298
7,2,12778
8,2,13285
9,2,13315
10,2,13346
11,2,13377
11,3,13914
10,3,14299
11,3,14987
11,2,15424
11,1,15754
10,1,18075
9,1,18581
8,1,18609
7,1,18640
7,0,19432
6,0,19875
5,0,20306
5,1,20730
4,1,21091
3,1,21304
4,1,21786
5,1,22082
5,0,22522
6,0,22984
7,0,23495
8,0,23525
9,0,23557
10,0,23587
11,0,23618
10,0,24330
9,0,24923
8,0,25170
8,1,25632
8,2,25938
8,3,26154
8,4,26415
7,4,27907
6,4,28588
5,4,29104
4,4,29133
3,4,29162
2,4,29193
1,4,29223
0,4,29254
0,5,29851
1,5,30419
2,5,30928
3,5,30955
4,5,30985
5,5,31017
6,5,31063
7,5,31093
8,5,31124
9,5,31155
10,5,31186
11,5,31217
11,6,31826
10,6,32413
9,6,32922
8,6,32949
7,6,32979
6,6,33009
5,6,33057
4,6,33087
3,6,33117
2,6,33150
1,6,33181
0,6,33212
0,7,33948
1,7,34445
1,6,35901
2,6,36362
3,6,36596
4,6,36850
4,7,37220
5,7,37666
6,7,38183
7,7,38210
8,7,38241
9,7,38272
10,7,38303
11,7,38335
11,8,39228
10,8,39738
9,8,40243
8,8,40284
7,8,40317
6,8,40346
5,8,40377
4,8,40407
3,8,40439
3,9,41428
2,9,41962
2,10,42738
2,11,42949
1,11,43538
0,11,43826
0,10,44548
0,9,44788
0,8,45156
0,9,45890
0,10,46140
0,11,46340
1,11,46844
2,11,47082
3,11,47302
3,10,47722
3,9,48165
4,9,48957
5,9,49458
6,9,49501
7,9,49532
8,9,49562
9,9,49594
10,9,49624
11,9,49656
11,10,50348
10,10,50908
9,10,51424
8,10,51453
7,10,51483
6,10,51515
6,11,52125
7,11,52580
8,11,53097
9,11,53125
10,11,53157
11,11,53189
