x,y,t
0,0,0
0,1,20130
0,2,20595
0,3,20630
0,4,20662
0,5,20691
0,6,20726
0,7,20758
0,8,20791
0,9,20831
0,10,20859
0,11,20895
1,11,28559
2,11,29015
3,11,29407
3,10,31193
2,10,32455
2,9,33247
3,9,41321
4,9,41599
5,9,41791
6,9,42207
5,9,43159
6,9,47671
7,9,49367
7,10,53137
7,11,53351
6,11,54671
6,10,55288
6,9,57031
6,10,58311
6,11,58543
7,11,59383
8,11,59591
9,11,60015
10,11,60287
11,11,60735
11,10,61799
11,9,62479
11,8,62695
11,7,62975
11,6,63209
11,5,63463
10,5,64551
9,5,64759
8,5,65263
8,4,66247
8,3,66831
8,2,67831
8,1,68095
8,0,68319
9,0,69303
10,0,69527
11,0,69887
11,1,71351
11,2,71559
11,3,71767
10,3,72831
10,2,74312
10,1,74745
9,1,76738
9,2,77570
8,2,78898
7,2,79352
7,1,80513
7,0,81265
6,0,82650
5,0,82881
5,1,84298
4,1,89151
3,1,89514
4,1,91690
5,1,91953
5,0,93298
6,0,93930
7,0,94208
7,1,95857
7,2,96241
6,2,97210
6,3,101553
6,4,102049
6,5,102305
6,6,110945
7,6,112272
8,6,112505
9,6,112777
10,6,113186
10,7,114673
10,8,114921
10,9,115144
10,10,115360
9,10,118378
8,10,119666
8,9,120529
9,9,121842
9,8,123336
9,7,129393
8,7,133991
7,7,134473
7,6,135721
7,5,135961
7,4,136185
7,3,136410
6,3,138994
5,3,139449
4,3,142145
4,4,147288
4,5,147504
4,6,147713
4,7,148489
4,8,148929
3,8,149593
4,8,154017
5,8,154345
6,8,154601
7,8,154874
8,8,155410
7,8,156817
6,8,157090
6,7,158104
5,7,159665
5,6,160769
5,5,160977
5,4,161185
4,4,165721
3,4,166137
3,5,167225
3,6,167561
2,6,171092
2,5,173849
2,4,174249
2,3,174625
2,2,175097
1,2,176874
1,1,177666
1,0,178066
1,1,179089
1,2,179304
1,3,179569
1,4,179954
1,5,180217
1,6,180434
1,7,180681
