x,y,t
0,0,0
1,0,3576
2,0,3752
3,0,3912
4,0,4072
5,0,4216
6,0,4376
6,1,8664
6,2,8872
7,2,9032
7,3,9208
7,4,9368
7,5,9528
7,6,9720
7,7,10009
6,7,10200
6,6,10392
6,5,10632
5,5,11016
5,4,11192
6,4,11465
6,3,11656
5,3,11912
5,2,12104
5,1,12344
4,1,12536
4,2,12744
4,3,12936
4,4,13176
3,4,13368
3,3,13576
3,2,13800
2,2,14024
2,3,14216
1,3,14440
0,3,14872
0,4,15096
1,4,15336
1,5,15528
0,5,15736
0,6,15960
0,7,16456
1,7,16616
1,6,16777
2,6,17080
2,7,17256
3,7,17400
3,6,17544
4,6,17832
